S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,0,0.00021237070905044675,0.0,0,0,0.00017083501734305173,0.0,1,1,0.9861618876457214,1.0
0,1,0.9999691247940063,0.9999995827674866,0,0,0.011930478736758232,0.0,0,1,0.9997345805168152,0.9999993443489075
0,1,0.9999986886978149,0.9999993443489075,1,0,5.61386798381136e-7,0.0,1,0,3.327844069644925e-6,0.0
1,0,1.318636532232631e-5,0.0,0,0,0.029017990455031395,0.0,1,0,1.300713665841613e-5,0.0
0,0,0.0017555165104568005,0.0,0,0,0.0012865380849689245,0.0,1,1,0.366456538438797,0.9999998211860657
0,1,0.9999758005142212,0.9999998807907104,1,0,4.155657734372653e-6,0.0,0,1,0.9997441172599792,0.9999995827674866
1,0,1.2182991667941678e-5,0.0,0,0,0.0026542062405496836,0.0,0,0,0.8182669281959534,0.0
1,0,1.6722515283618122e-5,0.0,0,0,0.013333369977772236,0.0,1,0,0.0008671081159263849,0.0
0,1,0.9987139701843262,0.9999993443489075,1,0,1.8100250827046693e-6,0.0,0,0,0.34791073203086853,0.0
0,1,0.9999939203262329,0.9999997615814209,0,1,0.9999967813491821,0.9999992251396179,0,1,0.9999977350234985,0.9999997019767761
0,0,0.003024536883458495,0.0,0,1,0.9999080896377563,0.9999998211860657,0,1,0.9998966455459595,0.9999994039535522
1,0,5.5920913837326225e-6,0.0,1,0,4.0003615140449256e-6,0.0,0,0,0.00019007327500730753,0.0
0,0,0.0008011137833818793,0.0,0,0,0.0001613078493392095,0.0,0,0,0.001162795815616846,0.0
0,1,0.9999996423721313,0.9999997615814209,0,0,0.1796865016222,0.0,0,0,0.00029486158746294677,0.0
0,0,0.01019954215735197,0.0,1,1,0.9993739724159241,1.0,0,0,0.000179434209712781,0.0
1,1,0.9977427124977112,0.9999999403953552,0,0,0.0006414272356778383,0.0,1,1,0.9996179938316345,1.0
0,0,0.003973313607275486,0.0,1,0,3.069900776608847e-5,0.0,1,1,0.03659552335739136,1.0
0,1,0.9999490976333618,0.9999998807907104,0,0,0.022760435938835144,0.0,0,0,0.09723977744579315,0.0
0,1,0.9999986886978149,0.9999995231628418,1,1,0.9919846057891846,1.0,1,0,0.00018194659787695855,0.0
0,0,0.012078124098479748,0.0,1,0,4.486507805268047e-6,0.0,0,0,0.00937226414680481,0.0
1,1,0.9997486472129822,1.0,0,0,5.0258124247193336e-5,0.0,0,0,0.014856190420687199,0.0
1,1,0.9997114539146423,0.9999999403953552,1,1,0.9993577599525452,1.0,1,0,1.1152490515087266e-5,0.0
0,1,0.9999748468399048,0.9999992251396179,0,1,0.9999996423721313,0.9999997019767761,0,0,0.00040120206540450454,0.0
0,0,0.0012851376086473465,0.0,1,0,5.685866000249007e-8,0.0,0,0,0.00025696956436149776,0.0
0,1,0.9998947381973267,0.9999998211860657,0,0,0.31505629420280457,0.0,0,1,0.9999920129776001,0.9999998807907104
0,0,0.04419722035527229,0.0,0,1,0.9999901056289673,0.999999463558197,1,0,0.0242837592959404,0.0
0,0,0.0033141940366476774,0.0,1,0,0.00012218031042721123,0.0,0,0,0.03899390250444412,0.0
0,0,0.0006423981976695359,0.0,0,1,0.999521017074585,0.9999994039535522,0,1,0.9999462366104126,0.9999992251396179
0,0,0.0005089780897833407,0.0,0,0,0.17184306681156158,0.0,0,0,0.0009766709990799427,0.0
0,0,0.003992438316345215,0.0,0,0,0.12172163277864456,0.0,0,0,0.006168560590595007,0.0
0,1,0.999881386756897,0.9999998807907104,0,0,0.009587276726961136,0.0,0,1,0.9999881982803345,0.9999992251396179
0,1,0.9995601177215576,1.0,0,0,0.0001366231736028567,0.0,0,1,0.9999967813491821,0.9999997019767761
1,1,0.9262879490852356,1.0,0,0,0.005237136967480183,0.0,1,1,0.6647483110427856,0.9999996423721313
0,0,0.9761362671852112,0.0,0,0,0.01634037494659424,0.0,0,0,0.05841248109936714,0.0
0,1,0.9999624490737915,1.0,1,1,0.6917524933815002,0.9999998807907104,1,0,2.7135595246363664e-6,0.0
0,1,0.9999891519546509,0.999999463558197,1,0,2.516510676286998e-6,0.0,0,0,0.07434742897748947,0.0
0,0,0.00010611616016831249,0.0,0,0,0.055028095841407776,0.0,0,1,0.9999719858169556,1.0
1,0,4.706997060566209e-6,0.0,0,0,0.963571310043335,0.0,1,1,0.9996923804283142,0.9999999403953552
0,1,0.9999986886978149,0.9999992251396179,0,1,0.9999939203262329,0.9999992251396179,0,0,0.004278035834431648,0.0
0,1,0.9999948740005493,0.9999995827674866,0,0,0.043828606605529785,0.0,1,1,0.9998830556869507,1.0
0,0,0.020141027867794037,0.0,0,0,0.017440682277083397,0.0,0,0,0.00014042604016140103,0.0
0,1,0.9999967813491821,0.9999993443489075,1,0,0.00010991221643052995,0.0,1,0,0.0008842237875796854,0.0
1,0,5.977197361062281e-5,0.0,0,0,0.0033941566944122314,0.0,1,1,0.9418785572052002,0.9999998807907104
0,0,0.00013651039625983685,0.0,1,1,0.9999889135360718,1.0,0,0,0.00011784068919951096,0.0
0,0,0.000950322428252548,0.0,1,1,0.9982061982154846,1.0,0,0,0.024900658056139946,0.0
0,0,0.883979082107544,0.0,1,0,0.000779809954110533,0.0,1,1,0.9990699887275696,1.0
0,1,0.9999443292617798,0.9999995827674866,0,0,0.0974993109703064,0.0,0,0,0.007331910077482462,0.0
0,1,0.9999996423721313,1.0,0,1,0.9999758005142212,0.9999998211860657,0,0,0.0026658629067242146,0.0
