S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,P(Df) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,P(Df) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x,P(Df) test_x
0,0,0.03305419161915779,0.0,0.31188014,0,0,0.0014612168306484818,0.0,0.31188014,0,0,0.0005429839948192239,0.0,0.31188014
0,0,0.031669970601797104,0.0,0.31188014,0,0,0.008135347627103329,0.0,0.31188014,1,0,0.9774954915046692,0.0,0.31188014
0,0,0.004272242076694965,0.0,0.31188014,0,0,0.008749101310968399,0.0,0.31188014,1,0,0.016560424119234085,0.0,0.31188014
1,0,0.9005866646766663,0.0,0.31188014,0,0,0.3615763783454895,0.0,0.31188014,0,1,0.9919307827949524,0.9999998807907104,0.31188014
1,0,0.006021079607307911,0.0,0.31188014,0,0,0.0025835249107331038,0.0,0.31188014,0,0,0.0012122377520427108,0.0,0.31188014
0,1,0.9938103556632996,0.9999998807907104,0.31188014,1,0,0.04967789724469185,0.0,0.31188014,0,1,0.9925520420074463,0.9999999403953552,0.31188014
1,1,0.9726961851119995,1.0,0.31188014,1,0,0.07753512263298035,0.0,0.31188014,1,0,0.7421742081642151,0.0,0.31188014
0,1,0.9998219013214111,0.9999999403953552,0.31188014,1,0,0.14462126791477203,0.0,0.31188014,1,1,0.9984322190284729,1.0,0.31188014
0,1,0.9948790669441223,1.0,0.31188014,0,0,0.0005429839948192239,0.0,0.31188014,0,1,0.9972405433654785,1.0,0.31188014
0,1,0.9979469180107117,1.0,0.31188014,0,0,0.008749101310968399,0.0,0.31188014,0,0,0.00042779784416779876,0.0,0.31188014
0,0,0.006131203845143318,0.0,0.31188014,1,1,0.34668049216270447,0.9999997615814209,0.31188014,1,0,0.37399381399154663,0.0,0.31188014
0,0,0.00701178377494216,0.0,0.31188014,0,0,0.07775410264730453,0.0,0.31188014,1,1,0.6724833846092224,1.0,0.31188014
0,0,0.00032460183138027787,0.0,0.31188014,1,0,0.4264037609100342,0.0,0.31188014,0,0,0.00011084750440204516,0.0,0.31188014
0,0,0.0006214374443516135,0.0,0.31188014,0,0,0.00031228919397108257,0.0,0.31188014,0,0,0.0026099435053765774,0.0,0.31188014
0,0,0.02172306925058365,0.0,0.31188014,1,1,0.8370204567909241,1.0,0.31188014,1,0,0.08095638453960419,0.0,0.31188014
1,1,0.910033106803894,0.9999997615814209,0.31188014,1,0,0.5344798564910889,0.0,0.31188014,1,0,0.0675634816288948,0.0,0.31188014
0,1,0.9988536238670349,0.9999997615814209,0.31188014,1,1,0.4188039004802704,1.0,0.31188014,1,0,0.06802403926849365,0.0,0.31188014
1,0,0.057129502296447754,0.0,0.31188014,1,0,0.05919106677174568,0.0,0.31188014,0,1,0.9898248910903931,0.9999998807907104,0.31188014
0,0,0.004568020813167095,0.0,0.31188014,0,0,0.005704765673726797,0.0,0.31188014,0,0,0.0012788309250026941,0.0,0.31188014
0,0,0.035667795687913895,0.0,0.31188014,1,0,0.19526134431362152,0.0,0.31188014,1,1,0.47206810116767883,1.0,0.31188014
1,0,0.06548761576414108,0.0,0.31188014,0,0,0.02172306925058365,0.0,0.31188014,0,1,0.9882742166519165,1.0,0.31188014
0,1,0.9988536238670349,0.9999997615814209,0.31188014,0,0,0.008135347627103329,0.0,0.31188014,0,0,0.0006214374443516135,0.0,0.31188014
0,0,0.0006214374443516135,0.0,0.31188014,0,1,0.9988536238670349,0.9999997615814209,0.31188014,0,1,0.9988536238670349,0.9999997615814209,0.31188014
0,1,0.9962025284767151,1.0,0.31188014,0,0,0.0013322127051651478,0.0,0.31188014,0,0,0.0005429839948192239,0.0,0.31188014
0,0,0.0026974943466484547,0.0,0.31188014,0,0,0.007438643369823694,0.0,0.31188014,0,0,8.250097744166851e-5,0.0,0.31188014
0,0,0.008135347627103329,0.0,0.31188014,1,0,0.07977218180894852,0.0,0.31188014,0,1,0.9954798221588135,1.0,0.31188014
0,0,0.007438643369823694,0.0,0.31188014,0,1,0.998735249042511,0.9999999403953552,0.31188014,0,0,0.004272242076694965,0.0,0.31188014
0,0,0.021062161773443222,0.0,0.31188014,1,1,0.38185715675354004,1.0,0.31188014,1,0,0.06548761576414108,0.0,0.31188014
0,0,0.0018242779187858105,0.0,0.31188014,1,0,0.07846273481845856,0.0,0.31188014,1,0,0.10886591672897339,0.0,0.31188014
0,0,0.0037432003300637007,0.0,0.31188014,0,0,0.0001707398914732039,0.0,0.31188014,0,0,0.00842676404863596,0.0,0.31188014
0,0,0.0001707398914732039,0.0,0.31188014,0,0,9.323530684923753e-5,0.0,0.31188014,0,0,0.006686337757855654,0.0,0.31188014
1,0,0.19186997413635254,0.0,0.31188014,1,0,0.07753512263298035,0.0,0.31188014,0,0,0.0006214374443516135,0.0,0.31188014
0,0,0.0693211704492569,0.0,0.31188014,1,1,0.36830639839172363,0.9999997615814209,0.31188014,0,0,0.00842676404863596,0.0,0.31188014
0,0,0.06774664670228958,0.0,0.31188014,0,0,0.008749101310968399,0.0,0.31188014,0,0,0.0025835249107331038,0.0,0.31188014
