S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,0,,0.012383682653307915,0,0,,0.011269194073975086,0,1,,0.7998771667480469
0,1,,0.7726428508758545,1,0,,0.0089910002425313,1,0,,0.0038735989946871996
0,1,,0.9930955171585083,0,1,,0.6964381337165833,1,1,,0.9965454339981079
0,0,,0.058998171240091324,1,1,,0.7363427877426147,0,0,,0.13787613809108734
0,0,,0.3091171085834503,0,1,,0.9879547953605652,1,0,,0.08389798551797867
0,1,,0.8358101844787598,0,1,,0.23350057005882263,0,0,,0.5000731945037842
1,0,,0.02205783501267433,1,1,,0.08344912528991699,0,1,,0.9267718195915222
1,0,,0.014494300819933414,0,1,,0.8317573070526123,0,0,,0.16869530081748962
1,0,,0.0004463583754841238,0,0,,0.25056904554367065,0,0,,0.19734613597393036
0,0,,0.9351859092712402,1,0,,0.00031126904650591314,0,0,,0.2613130211830139
0,1,,0.031154347583651543,1,0,,0.00019526499090716243,0,1,,0.9351814389228821
0,0,,0.08588867634534836,0,1,,0.9717534780502319,1,0,,0.0009604385122656822
0,1,,0.9943379163742065,0,1,,0.9956701993942261,0,1,,0.03476798161864281
0,0,,0.17321883141994476,0,0,,0.048728831112384796,0,0,,0.9470825791358948
1,1,,0.994674026966095,0,1,,0.9613467454910278,0,0,,0.052087754011154175
0,1,,0.035291995853185654,1,1,,0.9859446883201599,1,1,,0.4849526584148407
0,1,,0.8713334202766418,0,1,,0.5463939905166626,0,1,,0.5062015056610107
1,1,,0.7511237263679504,0,1,,0.9790173768997192,0,0,,0.03289318457245827
0,1,,0.9725053310394287,0,1,,0.5881102085113525,0,0,,0.24997210502624512
0,0,,0.21823985874652863,0,0,,0.019107962027192116,1,0,,0.2167329043149948
0,0,,0.28114983439445496,0,0,,0.47399649024009705,0,1,,0.9495615363121033
1,1,,0.9961321353912354,0,1,,0.6902260780334473,0,1,,0.8980139493942261
0,1,,0.8063498139381409,0,0,,0.020316919311881065,1,1,,0.9981205463409424
0,1,,0.0665944442152977,0,0,,0.8444092869758606,0,0,,0.44214630126953125
0,0,,0.6990498900413513,0,0,,0.09252461791038513,1,1,,0.8781307935714722
0,0,,0.6319703459739685,1,0,,0.7382941246032715,0,1,,0.6865424513816833
0,0,,0.033160120248794556,0,0,,0.31166040897369385,1,0,,0.00980825163424015
0,0,,0.08270024508237839,0,0,,0.14595602452754974,0,0,,0.004523829091340303
0,1,,0.03548724204301834,0,1,,0.9411114454269409,0,1,,0.995732843875885
0,1,,0.6546687483787537,0,1,,0.008350994437932968,0,0,,0.8091445565223694
0,1,,0.7311511039733887,0,1,,0.9161257147789001,0,0,,0.015331190079450607
1,0,,0.0009201709763146937,0,0,,0.018530264496803284,1,0,,6.663465228484711e-6
0,1,,0.9492264986038208,0,1,,0.9475560188293457,1,1,,0.7190728187561035
0,1,,0.9029664993286133,0,1,,0.9484338760375977,1,1,,0.9050505757331848
0,0,,0.008505533449351788,1,0,,0.005729734897613525,0,1,,0.5337159633636475
1,0,,0.003984062932431698,0,0,,0.16197219491004944,1,0,,0.02107882872223854
0,1,,0.9708558917045593,0,1,,0.9934516549110413,1,0,,2.4807432055240497e-5
0,1,,0.4246661365032196,1,1,,0.9650111794471741,0,1,,0.033441461622714996
0,1,,0.9812139272689819,0,1,,0.18561792373657227,0,0,,0.33378201723098755
0,0,,0.008293920196592808,1,0,,0.09562618285417557,1,0,,0.6590458154678345
0,0,,0.03207683935761452,0,1,,0.9337261915206909,0,1,,0.556363046169281
0,1,,0.9830834865570068,0,1,,0.522285521030426,1,1,,0.9964561462402344
0,1,,0.7565476298332214,1,1,,0.871141791343689,0,0,,0.038698144257068634
0,1,,0.9671732187271118,0,0,,0.06742610782384872,1,1,,0.9924927353858948
0,0,,0.031162695959210396,0,0,,0.011767606250941753,0,0,,0.27863675355911255
0,0,,0.002420235425233841,0,1,,0.06648149341344833,0,0,,0.004880936350673437
0,0,,0.4472246766090393,0,1,,0.9452238082885742,0,0,,0.09783840924501419
0,1,,0.9819496870040894,0,1,,0.924526035785675,0,1,,0.9624971151351929
1,1,,0.9735802412033081,1,1,,0.6964848637580872,0,1,,0.6853963136672974
0,0,,0.0636962428689003,0,0,,0.019224613904953003,0,1,,0.6340215802192688
0,1,,0.968086838722229,0,1,,0.6714105010032654,0,1,,0.9919823408126831
1,0,,0.02635328657925129,0,0,,0.05184481665492058,0,1,,0.9135711193084717
1,1,,0.9960447549819946,0,0,,0.48951593041419983,0,1,,0.9152891039848328
1,1,,0.9893656373023987,0,0,,0.9307416677474976,1,1,,0.9769210815429688
0,0,,0.09767013043165207,0,0,,0.06384573131799698,1,1,,0.9962717890739441
0,1,,0.5542088150978088,0,1,,0.43677932024002075,1,1,,0.9137884378433228
1,0,,0.0019423884805291891,1,0,,0.03778103366494179,1,0,,0.008804578334093094
0,0,,0.06862030178308487,0,0,,0.026404820382595062,0,0,,0.0343838706612587
0,1,,0.8152994513511658,0,1,,0.9157055616378784,0,1,,0.9956521391868591
0,0,,0.045849815011024475,0,0,,0.12576113641262054,0,1,,0.9657077789306641
0,1,,0.9781270623207092,0,1,,0.931734561920166,0,0,,0.24293257296085358
0,0,,0.948395848274231,1,0,,0.6972212195396423,0,1,,0.6978476047515869
0,0,,0.21314653754234314,1,1,,0.9872327446937561,0,0,,0.4039275050163269
0,1,,0.7526629567146301,1,0,,0.06427855044603348,0,1,,0.9698721766471863
1,0,,7.772781100356951e-5,0,0,,0.00952113140374422,0,1,,0.9949535131454468
0,0,,0.595720648765564,0,0,,0.0955565795302391,1,1,,0.15017087757587433
0,1,,0.9332427978515625,0,0,,0.20537039637565613,0,0,,0.1988222599029541
