x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
3451,4138,9471,4066,4240,6724,8582,849,4443,576
5181,8969,6833,734,7160,9096,5550,432,380,8996
9382,8549,410,8141,2354,2839,8738,7795,119,6182
2819,6616,3926,3904,7100,5211,9379,170,456,1018
5916,3280,3411,4728,6315,8069,9127,5033,1212,4374
7229,1960,189,3530,1909,9029,325,5770,477,4975
4630,7080,1191,7596,813,1970,5806,5691,4718,2855
4498,1661,1902,2780,9758,5862,9269,8341,6269,1393
2454,5660,8007,2025,9477,7792,4564,8520,3647,9007
5341,8987,6474,8913,1009,244,517,5752,7961,3207
4020,7993,6124,4185,630,5196,2057,5511,2994,6213
9625,7294,824,4123,1750,7712,4481,1735,4025,9557
9405,9554,9430,6334,8444,6707,5577,5490,9793,2285
1754,9298,9022,2886,6579,5738,1564,5891,1924,5106
1923,9474,9423,4976,9867,6015,3722,3881,5018,7698
1670,7357,3968,3905,5558,5988,9965,3729,2418,4163
7391,7748,5579,7738,4517,7855,3237,8702,4352,5775
3761,5127,7609,681,9163,8243,4980,5762,5626,1695
5435,4366,3106,883,4869,6216,2875,9667,1122,6732
8673,2474,4243,3558,4697,2619,1102,3824,8024,8020
9173,4268,7657,801,5076,4704,5945,7736,8614,4541
5487,2202,1651,5756,7351,9518,755,8894,6176,2703
8858,8164,2108,9112,9696,1509,6294,1771,1780,6195
4860,1812,1208,3846,1356,3263,7248,1353,7649,597
9787,4563,5933,846,579,7191,6116,9276,2283,471
1893,8900,6566,2839,9290,9215,480,2411,2736,6590
9195,7504,1098,6649,7967,6636,6848,7636,9850,857
6856,1814,7722,6339,6785,5917,5025,6529,41,5253
9034,1412,4929,4030,3793,4259,3461,2678,6776,410
5350,1451,4699,7380,3879,9383,3679,4083,810,6644
962,5446,7062,9292,6361,6534,8652,7708,5521,7760
7797,1856,5799,4621,9894,5485,1498,7059,9697,177
8032,6979,689,743,8700,651,834,9991,4776,1111
28,6091,9033,482,5141,3028,7692,7078,9397,85
8138,2868,6403,2335,9674,5622,4578,2735,5939,8556
5381,7662,7505,7670,4086,8573,1475,2387,2412,4766
2007,6857,3369,4808,4357,1063,4492,1290,2117,6400
8783,2837,6586,2031,9999,225,6384,9943,2416,3125
1569,9291,3810,8180,2035,4629,854,2030,7604,8767
7313,3244,5743,3421,2427,6463,8352,9788,5687,5747
7932,6992,1999,5400,4646,8286,528,5464,3499,1547
9271,1657,8497,782,4821,3129,5138,1646,928,3693
5347,1298,6173,4323,9131,4504,3175,3670,5477,4890
703,3824,2740,7315,8422,7411,9253,4131,4504,409
2560,4986,9586,837,1267,9390,5941,771,5860,7767
8246,4590,604,553,3529,5984,1271,8967,8654,9321
3109,2519,9838,235,1586,2088,6414,9844,4734,1042
748,6212,4012,9798,1434,5969,6929,5530,4756,1522
7843,4894,6050,3033,7384,9260,976,5395,3612,4538
2826,8088,9673,3652,3050,6706,1626,5108,8008,2805
4944,6302,5282,6519,7397,4491,2597,7936,4378,6725
8633,9947,5959,1109,1327,2599,3346,2872,2163,4185
4133,3855,7878,9927,7628,8313,7534,2337,3924,1090
2420,6647,1366,385,3441,8689,1137,3619,4053,7863
6794,2346,7606,8841,58,1639,251,5916,1156,958
5289,7824,122,575,4167,4957,2252,6131,1963,7355
4273,1526,1771,1026,9063,7787,7110,6395,5650,4393
2996,1414,3980,6374,9848,8686,7180,5872,5496,1062
664,7371,6646,8337,6183,8483,116,6405,9638,4379
7060,5718,6370,2531,5212,2775,4199,4301,6290,4690
