,FNR_diff,FPR_diff,equalized_odds,demographic_parity,demographic_parity_ratio,Equal_Opportunity,accuracy,f1_score,precision,recall,FNR,FPR,name,noise,level,fold,model,eval_type
0,0.03899417583433484,0.16339712918660287,0.16339712918660287,0.08547303284145391,0.8427027694043401,0.03899417583433484,0.778,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.21428571428571427,0.23029045643153526,synthetic_20,flip,0.3,x1,LR,fair_clean
1,0.09959881388452813,0.07200757575757571,0.09959881388452818,0.08547303284145391,0.8427027694043401,0.09959881388452818,0.474,0.48228346456692917,0.47297297297297297,0.4919678714859438,0.5080321285140562,0.5438247011952191,synthetic_20,flip,0.3,x1,LR,emp_clean
2,0.17019004050704337,0.31869254341164455,0.31869254341164455,0.08547303284145391,0.8427027694043401,0.17019004050704334,0.662,0.6646825396825397,0.6467181467181468,0.6836734693877551,0.3163265306122449,0.3588235294117647,synthetic_20,flip,0.3,x1,LR,noisy
3,0.011378124637793141,0.14222873900293254,0.14222873900293254,0.08547303284145391,0.8427027694043401,0.011378124637793086,0.781,0.7859237536656891,0.7760617760617761,0.7960396039603961,0.20396039603960395,0.23434343434343435,synthetic_20,flip,0.3,x1,LR,ground
4,0.28242581122307475,0.2259968102073365,0.28242581122307486,0.052990789832895124,0.8995888807209561,0.28242581122307486,0.788,0.7941747572815534,0.798828125,0.7895752895752896,0.21042471042471042,0.21369294605809128,synthetic_20,flip,0.3,x1,Reduction,fair_clean
5,0.029827315541601285,0.07594696969696968,0.07594696969696968,0.052990789832895124,0.8995888807209561,0.02982731554160123,0.492,0.4970297029702971,0.490234375,0.5040160642570282,0.4959839357429719,0.5199203187250996,synthetic_20,flip,0.3,x1,Reduction,emp_clean
6,0.07087724955160113,0.030679994163140212,0.07087724955160113,0.052990789832895124,0.8995888807209561,0.07087724955160113,0.616,0.6167664670658684,0.603515625,0.6306122448979592,0.3693877551020408,0.3980392156862745,synthetic_20,flip,0.3,x1,Reduction,noisy
7,0.2980334582544527,0.22119815668202766,0.2980334582544527,0.052990789832895124,0.8995888807209561,0.2980334582544527,0.785,0.7885939036381514,0.783203125,0.7940594059405941,0.20594059405940593,0.22424242424242424,synthetic_20,flip,0.3,x1,Reduction,ground
8,0.706961264675973,0.1606060606060606,0.706961264675973,0.45575240312082416,0.11737206778529093,0.706961264675973,0.757,0.7296996662958843,0.8608923884514436,0.6332046332046332,0.3667953667953668,0.10995850622406639,synthetic_20,flip,0.3,x1,Reweight,fair_clean
9,0.41868713297284726,0.49223484848484844,0.49223484848484844,0.45575240312082416,0.11737206778529093,0.4186871329728473,0.503,0.43458475540386804,0.5013123359580053,0.38353413654618473,0.6164658634538153,0.3784860557768924,synthetic_20,flip,0.3,x1,Reweight,emp_clean
10,0.5110134821950385,0.398876404494382,0.5110134821950383,0.45575240312082416,0.11737206778529093,0.5110134821950383,0.607,0.5487944890929967,0.6272965879265092,0.48775510204081635,0.5122448979591837,0.2784313725490196,synthetic_20,flip,0.3,x1,Reweight,noisy
11,0.719429741529189,0.16715542521994134,0.719429741529189,0.45575240312082416,0.11737206778529093,0.719429741529189,0.762,0.7313769751693003,0.8503937007874016,0.6415841584158416,0.3584158415841584,0.11515151515151516,synthetic_20,flip,0.3,x1,Reweight,ground
12,0.10456515756157975,0.06826582326715694,0.1045651575615798,0.019629127091813636,0.9618964003511853,0.1045651575615798,0.763,0.7665024630541872,0.7749003984063745,0.7582846003898636,0.24171539961013644,0.23203285420944558,synthetic_20,flip,0.3,x2,LR,fair_clean
13,0.04915441757547029,0.009499281488531852,0.04915441757547018,0.019629127091813636,0.9618964003511853,0.04915441757547018,0.48,0.48310139165009935,0.48406374501992033,0.48214285714285715,0.5178571428571429,0.5221774193548387,synthetic_20,flip,0.3,x2,LR,emp_clean
14,0.23910500889905928,0.21774552491533625,0.23910500889905917,0.019629127091813636,0.9618964003511853,0.23910500889905917,0.674,0.6797642436149313,0.6892430278884463,0.6705426356589147,0.32945736434108525,0.32231404958677684,synthetic_20,flip,0.3,x2,LR,noisy
15,0.09747167126520556,0.07915462632443768,0.0974716712652055,0.019629127091813636,0.9618964003511853,0.0974716712652055,0.768,0.7702970297029703,0.7749003984063745,0.765748031496063,0.234251968503937,0.22967479674796748,synthetic_20,flip,0.3,x2,LR,ground
16,0.136387092335214,0.17297946118965057,0.17297946118965057,0.01370420624151969,0.973553286200576,0.13638709233521396,0.77,0.7749510763209393,0.7779960707269156,0.7719298245614035,0.22807017543859648,0.23203285420944558,synthetic_20,flip,0.3,x2,Reduction,fair_clean
17,0.07839418365734163,0.052460668495604934,0.07839418365734158,0.01370420624151969,0.973553286200576,0.07839418365734158,0.483,0.489634748272458,0.48722986247544203,0.49206349206349204,0.5079365079365079,0.5262096774193549,synthetic_20,flip,0.3,x2,Reduction,emp_clean
18,0.04647851512840073,0.02331881954523468,0.04647851512840062,0.01370420624151969,0.973553286200576,0.04647851512840062,0.643,0.6517073170731708,0.656188605108055,0.6472868217054264,0.35271317829457366,0.3615702479338843,synthetic_20,flip,0.3,x2,Reduction,noisy
19,0.15843267912610406,0.1777437815173664,0.1777437815173664,0.01370420624151969,0.973553286200576,0.15843267912610415,0.779,0.7826941986234022,0.7819253438113949,0.7834645669291339,0.21653543307086615,0.22560975609756098,synthetic_20,flip,0.3,x2,Reduction,ground
20,0.2933466354754369,0.09709255801547079,0.29334663547543693,0.19841700587969247,0.6066881836112605,0.29334663547543693,0.778,0.7668067226890756,0.8314350797266514,0.7115009746588694,0.2884990253411306,0.15195071868583163,synthetic_20,flip,0.3,x2,Reweight,fair_clean
21,0.14951793899162313,0.247074631879514,0.247074631879514,0.19841700587969247,0.6066881836112605,0.14951793899162324,0.469,0.4369034994697773,0.46924829157175396,0.4087301587301587,0.5912698412698413,0.46975806451612906,synthetic_20,flip,0.3,x2,Reweight,emp_clean
22,0.12606153063818964,0.2779680696661828,0.2779680696661828,0.19841700587969247,0.6066881836112605,0.1260615306381897,0.651,0.6345549738219896,0.6902050113895216,0.5872093023255814,0.4127906976744186,0.2809917355371901,synthetic_20,flip,0.3,x2,Reweight,noisy
23,0.3220018394155517,0.08584055753867073,0.3220018394155517,0.19841700587969247,0.6066881836112605,0.3220018394155517,0.781,0.7687434002111931,0.8291571753986332,0.7165354330708661,0.28346456692913385,0.1524390243902439,synthetic_20,flip,0.3,x2,Reweight,ground
24,0.037288135593220334,0.12142768773970058,0.12142768773970058,0.022811701880659396,0.956931506849315,0.03728813559322042,0.756,0.7635658914728682,0.7533460803059273,0.7740667976424361,0.22593320235756384,0.26272912423625255,synthetic_20,flip,0.3,x3,LR,fair_clean
25,0.055581251927227904,0.005828508840557078,0.05558125192722785,0.022811701880659396,0.956931506849315,0.05558125192722785,0.489,0.5072324011571842,0.502868068833652,0.5116731517509727,0.4883268482490272,0.5349794238683128,synthetic_20,flip,0.3,x3,LR,emp_clean
26,0.1523076923076923,0.2159427151142147,0.2159427151142147,0.022811701880659396,0.956931506849315,0.15230769230769226,0.664,0.671875,0.6577437858508605,0.6866267465069861,0.313373253493014,0.3587174348697395,synthetic_20,flip,0.3,x3,LR,noisy
27,0.020878243512974043,0.10860887248625439,0.10860887248625439,0.022811701880659396,0.956931506849315,0.02087824351297407,0.747,0.7487586891757696,0.7208413001912046,0.7789256198347108,0.22107438016528927,0.28294573643410853,synthetic_20,flip,0.3,x3,LR,ground
28,0.2087479496992892,0.1606251804198111,0.20874794969928923,0.014724092562495184,0.9712026034965564,0.20874794969928923,0.782,0.7854330708661417,0.7869822485207101,0.7838899803536346,0.21611001964636542,0.219959266802444,synthetic_20,flip,0.3,x3,Reduction,fair_clean
29,0.06668208448967006,0.03293694257549684,0.06668208448967006,0.014724092562495184,0.9712026034965564,0.06668208448967006,0.491,0.5014691478942215,0.504930966469428,0.4980544747081712,0.5019455252918288,0.5164609053497943,synthetic_20,flip,0.3,x3,Reduction,emp_clean
30,0.022905982905982947,0.016195210478557598,0.02290598290598289,0.014724092562495184,0.9712026034965564,0.02290598290598289,0.636,0.638888888888889,0.6351084812623274,0.6427145708582834,0.35728542914171657,0.37074148296593185,synthetic_20,flip,0.3,x3,Reduction,noisy
31,0.23560878243512975,0.16129396701061988,0.23560878243512973,0.014724092562495184,0.9712026034965564,0.23560878243512973,0.773,0.7709384460141271,0.7534516765285996,0.7892561983471075,0.21074380165289255,0.24224806201550386,synthetic_20,flip,0.3,x3,Reduction,ground
32,0.28212137780207763,0.05128046517382159,0.2821213778020777,0.15474808451358257,0.70308497605524,0.2821213778020777,0.773,0.7695431472081219,0.7962184873949579,0.7445972495088409,0.2554027504911591,0.1975560081466395,synthetic_20,flip,0.3,x3,Reweight,fair_clean
33,0.203168362627197,0.10945079017368176,0.20316836262719706,0.15474808451358257,0.70308497605524,0.20316836262719706,0.498,0.4929292929292929,0.5126050420168067,0.47470817120622566,0.5252918287937743,0.4773662551440329,synthetic_20,flip,0.3,x3,Reweight,emp_clean
34,0.11145299145299142,0.2104982838205705,0.2104982838205705,0.15474808451358257,0.70308497605524,0.11145299145299148,0.649,0.6407369498464688,0.657563025210084,0.624750499001996,0.37524950099800397,0.32665330661322645,synthetic_20,flip,0.3,x3,Reweight,noisy
35,0.29465069860279436,0.05923777961888982,0.29465069860279447,0.15474808451358257,0.70308497605524,0.29465069860279447,0.766,0.75625,0.7626050420168067,0.75,0.25,0.2189922480620155,synthetic_20,flip,0.3,x3,Reweight,ground
36,0.013990169070382974,0.03529411764705881,0.03529411764705881,0.01049853681432622,0.9805264607375427,0.013990169070382974,0.754,0.7661596958174905,0.7518656716417911,0.7810077519379846,0.2189922480620155,0.27479338842975204,synthetic_20,flip,0.3,x4,LR,fair_clean
37,0.03908631261878298,0.019568345323740965,0.039086312618782926,0.01049853681432622,0.9805264607375427,0.039086312618782926,0.511,0.5329512893982808,0.5205223880597015,0.5459882583170255,0.45401174168297453,0.5255623721881391,synthetic_20,flip,0.3,x4,LR,emp_clean
38,0.16208559834622155,0.18024928092042183,0.18024928092042183,0.01049853681432622,0.9805264607375427,0.1620855983462216,0.661,0.6730954676952748,0.6511194029850746,0.6966067864271457,0.3033932135728543,0.374749498997996,synthetic_20,flip,0.3,x4,LR,noisy
39,0.021038083538083535,0.03942714009828105,0.03942714009828105,0.01049853681432622,0.9805264607375427,0.021038083538083563,0.76,0.7683397683397682,0.7425373134328358,0.796,0.204,0.276,synthetic_20,flip,0.3,x4,LR,ground
40,0.250958785718144,0.2570261437908497,0.2570261437908497,0.0054743738954264876,0.9894850140751781,0.250958785718144,0.761,0.7690821256038648,0.766859344894027,0.7713178294573644,0.22868217054263565,0.25,synthetic_20,flip,0.3,x4,Reduction,fair_clean
41,0.0123892853300821,0.028036998972250815,0.028036998972250815,0.0054743738954264876,0.9894850140751781,0.012389285330082211,0.524,0.537864077669903,0.5337186897880539,0.5420743639921722,0.45792563600782776,0.4948875255623722,synthetic_20,flip,0.3,x4,Reduction,emp_clean
