S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,0,0.0003148964315187186,0.0,0,0,0.00036803274997510016,0.0,1,1,0.9610971808433533,0.999999463558197
0,1,0.9998890161514282,0.9999994039535522,0,0,0.026904523372650146,0.0,0,1,0.5363598465919495,0.0
0,1,0.9827756881713867,0.0,1,0,4.473323315323796e-6,0.0,1,0,4.203704975225264e-6,0.0
1,0,0.00016004766803234816,0.0,0,0,0.07538784295320511,0.0,1,0,2.8654067136812955e-6,0.0
0,0,0.005056154914200306,0.0,0,0,0.004603831097483635,0.0,1,1,0.19043894112110138,0.9999992251396179
0,1,0.9999834299087524,0.9999997615814209,1,0,0.006689402274787426,0.9999995827674866,0,1,0.9992808103561401,0.9999997615814209
1,0,2.055729964922648e-5,0.0,0,0,0.012586419470608234,0.0,0,1,0.9868658781051636,0.0
1,0,8.731325215194374e-5,0.0,0,0,0.05184419825673103,0.0,1,0,0.0008284864597953856,0.0
0,1,0.9988415837287903,0.9999993443489075,1,0,4.850164714298444e-6,0.0,0,1,0.31952613592147827,0.0
0,1,0.9628465175628662,0.0,0,1,0.9953716993331909,0.0,0,1,0.9999977350234985,0.9999992847442627
0,0,0.005024597980082035,0.0,0,1,0.6201327443122864,0.0,0,1,0.9998394250869751,0.9999995231628418
1,0,1.7004933397402056e-5,0.0,1,0,6.079908416722901e-6,0.0,0,0,0.001363559509627521,0.0
0,0,0.005323624238371849,0.0,0,0,0.0002646709035616368,0.0,0,0,0.00455847755074501,0.0
0,1,0.9999986886978149,0.999999463558197,0,0,0.4583565592765808,0.0,0,0,0.006135927047580481,0.0
0,0,0.033944498747587204,0.0,1,1,0.9942447543144226,0.9999998807907104,0,0,0.0006054320256225765,0.0
1,1,0.9970002174377441,1.0,0,0,0.002406112849712372,0.0,1,1,0.9952389597892761,0.9999995827674866
