S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,1,,0.3043031096458435,0,0,,0.14784343540668488,1,0,,0.0006372935604304075
0,1,,0.862923800945282,0,1,,0.2815275192260742,0,1,,0.16559290885925293
0,0,,0.685332715511322,0,0,,0.04544255882501602,0,0,,0.5729976296424866
1,0,,0.010845666751265526,1,0,,0.03425360098481178,0,1,,0.693930447101593
0,0,,0.21887551248073578,0,0,,0.6121252179145813,0,0,,0.8943291902542114
0,0,,0.6952354311943054,1,0,,0.001471233437769115,0,0,,0.7467377781867981
0,1,,0.8372227549552917,0,0,,0.1272464245557785,0,1,,0.5656915307044983
1,0,,0.021980689838528633,0,1,,0.5566080212593079,0,1,,0.43069252371788025
1,0,,0.00981897208839655,1,0,,0.00020496154320426285,1,0,,0.0004909617127850652
0,1,,0.46281933784484863,0,0,,0.10352235287427902,0,1,,0.5447990298271179
0,0,,0.7083313465118408,1,0,,0.00012848631013184786,0,0,,0.3160041868686676
1,0,,0.002493856241926551,1,1,,0.9076552391052246,0,1,,0.2909809648990631
0,0,,0.23941491544246674,0,1,,0.7670510411262512,0,1,,0.6070263385772705
0,1,,0.8022603988647461,0,1,,0.43251389265060425,1,0,,0.01857295259833336
0,0,,0.13030946254730225,0,1,,0.4249536395072937,0,1,,0.6941508650779724
1,1,,0.9828310608863831,0,0,,0.7090484499931335,1,0,,0.006389314774423838
0,1,,0.3178896903991699,0,1,,0.7693191766738892,0,1,,0.2634071409702301
0,1,,0.7371805310249329,1,0,,0.00033893855288624763,1,0,,0.003570131491869688
1,1,,0.7917230725288391,1,1,,0.881685733795166,0,0,,0.6017593145370483
0,1,,0.8098429441452026,0,1,,0.09454076737165451,1,1,,0.8269687294960022
0,1,,0.21511441469192505,0,0,,0.5101374387741089,0,1,,0.4901562035083771
1,1,,0.998148500919342,0,0,,0.07424426823854446,0,0,,0.7895145416259766
0,0,,0.5306462049484253,0,0,,0.26315179467201233,1,0,,0.013285879045724869
1,1,,0.9937916398048401,0,1,,0.49626755714416504,1,0,,0.0015687731793150306
0,1,,0.6828952431678772,1,1,,0.8998954892158508,0,1,,0.9215969443321228
0,0,,0.7476506233215332,0,1,,0.7896018624305725,1,1,,0.29442137479782104
0,0,,0.5118284225463867,1,1,,0.9942789077758789,0,1,,0.4441218376159668
0,0,,0.1671997606754303,0,0,,0.10536520928144455,0,1,,0.8274490833282471
0,1,,0.6351215839385986,1,0,,0.0016135225305333734,1,0,,0.1152147427201271
0,1,,0.31226038932800293,1,1,,0.992632269859314,0,0,,0.1342899650335312
0,1,,0.08903578668832779,0,1,,0.365751713514328,0,1,,0.43380603194236755
0,1,,0.7516699433326721,0,1,,0.3251868784427643,0,1,,0.6163681149482727
1,0,,0.00013613622286356986,0,1,,0.6603583097457886,1,0,,0.01079891249537468
1,1,,0.46263933181762695,1,0,,0.09652687609195709,1,0,,0.015507013536989689
0,0,,0.6091976761817932,0,1,,0.8319132924079895,0,0,,0.8109442591667175
0,0,,0.5160872936248779,1,1,,0.9877755641937256,0,1,,0.7525780200958252
0,1,,0.28689542412757874,0,0,,0.15830306708812714,0,0,,0.07993867993354797
1,0,,0.003252437338232994,1,1,,0.9451920390129089,1,1,,0.9941906929016113
0,1,,0.7085955739021301,1,1,,0.8381631374359131,0,0,,0.7100052237510681
0,1,,0.5018607974052429,0,1,,0.7065280079841614,1,0,,0.04476630315184593
0,1,,0.9380635619163513,0,1,,0.6392159461975098,1,1,,0.9794962406158447
1,0,,0.05286094918847084,0,1,,0.6878450512886047,1,1,,0.7951371669769287
0,0,,0.08697559684515,0,0,,0.5321752429008484,0,0,,0.41448575258255005
0,0,,0.40033891797065735,1,1,,0.9895056486129761,1,1,,0.9688596725463867
0,1,,0.6440794467926025,0,1,,0.16408079862594604,1,0,,0.0012139893369749188
0,1,,0.8591514825820923,0,1,,0.7306175827980042,1,1,,0.9982941150665283
0,1,,0.3059787154197693,0,0,,0.3515082597732544,0,0,,0.21915288269519806
0,0,,0.14783243834972382,0,0,,0.44206520915031433,0,1,,0.7108833193778992
0,0,,0.48183688521385193,1,0,,0.7352526187896729,0,0,,0.46072182059288025
0,0,,0.4535275101661682,0,1,,0.7983161211013794,1,0,,0.009327230975031853
0,1,,0.8361279964447021,1,0,,0.05690406262874603,0,1,,0.41131392121315
1,1,,0.9907709956169128,1,0,,0.9666501879692078,0,0,,0.4000210165977478
0,0,,0.21660050749778748,1,1,,0.9932847023010254,0,1,,0.17024725675582886
0,1,,0.8377195000648499,0,1,,0.6194353103637695,0,1,,0.1646207571029663
1,1,,0.9930242300033569,1,1,,0.9975480437278748,0,0,,0.11016660928726196
0,1,,0.6943150758743286,1,1,,0.9999101161956787,0,1,,0.4122588038444519
1,1,,0.9741740822792053,0,0,,0.5096273422241211,0,0,,0.7506176233291626
0,0,,0.4096912145614624,0,0,,0.676684558391571,0,1,,0.6109046339988708
