x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
6773,9844,220,7292,3197,7587,5459,2228,1643,1205
7029,4353,5171,6049,8747,1932,185,1988,6635,4308
8539,1937,277,9437,8434,479,7710,7071,3168,8099
6417,6877,3099,2186,1380,8499,2594,6143,9785,9716
6283,6211,1224,481,356,8982,9917,8877,567,6519
8599,9755,5690,4442,8262,7287,7013,6542,6412,6564
415,8149,440,2829,4770,4255,8164,6314,6163,2922
1238,6937,3950,7083,1229,2334,4175,1256,5341,4694
4129,9934,7808,614,4240,5191,7691,964,9738,3978
8334,6875,5693,8035,1834,4841,790,1229,8226,2036
3075,7377,6939,9774,6037,8696,3285,4157,5153,3358
2900,3099,3482,3922,612,6560,3459,5546,1034,7384
5243,3906,5586,5220,58,7824,1089,4154,7217,4735
9284,9924,4056,1659,1401,614,2657,2045,7257,2813
6049,6996,6203,3721,6048,4967,7459,4391,3769,4679
5471,9887,7096,9741,2179,7043,5044,1318,3442,5034
4617,7106,4942,5678,7260,7567,9149,6966,6383,5426
2640,5731,9395,2083,5131,3394,1146,7097,2969,652
4370,6275,3289,4784,6249,4583,9505,909,5718,6770
2738,6334,7159,2157,3646,1385,4742,6196,301,2482
5619,8181,9517,5965,3378,590,4344,7278,3431,238
6545,7834,9484,8675,7563,1456,7113,2794,4786,4077
9768,1365,2255,6826,9428,8249,1773,7268,1263,5838
2342,2840,5799,4142,5303,5112,2167,2488,7470,9429
7018,2479,9948,4366,3878,3246,8819,6416,4154,4273
3772,3588,4659,9372,6002,664,2579,9987,95,9642
6457,1426,6315,9510,6129,2101,9682,1664,4168,8982
7493,1505,1614,8453,6077,6463,47,5764,783,8386
1929,5758,2792,9691,2615,3585,1430,3541,4671,9691
6900,5177,7731,5735,5761,8140,7261,8328,3540,5356
3479,9681,1338,8389,4613,1151,5878,9446,4125,1743
8477,4211,7564,6860,1265,1673,8492,461,2729,699
941,8389,3189,1984,5962,8207,1333,4718,4036,452
6130,4515,7628,4916,4428,8318,8772,2657,2973,2890
