S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,0,,0.0007493189768865705,0,0,,0.5143680572509766,0,0,,0.000796815671492368
0,1,,0.7065151929855347,0,0,,0.20889011025428772,0,1,,0.9999128580093384
1,0,,0.09112000465393066,0,0,,0.01995183899998665,0,0,,0.02652532421052456
0,0,,0.24453121423721313,0,1,,0.4162580370903015,0,1,,0.957319974899292
0,1,,0.9513604640960693,0,0,,0.0006515724235214293,0,0,,0.006100207567214966
1,0,,0.020159782841801643,1,0,,0.3880150318145752,0,1,,0.5138257741928101
1,0,,0.06468762457370758,0,0,,0.361161470413208,0,1,,0.9926586151123047
0,1,,0.9563271403312683,1,1,,0.9903408288955688,0,1,,0.9990063905715942
1,0,,0.010218585841357708,1,0,,0.0020945861469954252,0,0,,0.014328593388199806
0,1,,0.9972425699234009,0,0,,0.0010399781167507172,0,0,,0.2848743200302124
0,0,,0.010494186542928219,1,0,,0.17229364812374115,0,0,,0.2926309406757355
1,0,,0.012780079618096352,0,1,,0.9529677033424377,0,1,,0.9861978888511658
0,0,,0.028749175369739532,0,1,,0.7423319816589355,1,1,,0.9996265769004822
0,1,,0.999764084815979,0,0,,0.09874169528484344,0,1,,0.9991436004638672
0,0,,0.08074917644262314,0,1,,0.8883525133132935,1,0,,0.0021607517264783382
1,1,,0.9903720021247864,1,0,,0.02205827832221985,1,1,,0.9232981204986572
0,0,,0.0159657783806324,1,1,,0.8865267634391785,0,1,,0.9990978837013245
0,1,,0.8702086806297302,0,1,,0.6367930769920349,0,0,,0.0017462410032749176
1,1,,0.9364973306655884,1,1,,0.9643663167953491,1,1,,0.9984556436538696
0,1,,0.9987311363220215,0,1,,0.9346640110015869,0,0,,0.04911525547504425
0,0,,0.19935989379882812,0,1,,0.9986292123794556,1,1,,0.9652367234230042
1,1,,0.9978654384613037,1,0,,0.36077171564102173,0,0,,0.001683681271970272
0,0,,0.14815084636211395,1,0,,0.9417896270751953,0,0,,0.25437068939208984
1,1,,0.9980957508087158,1,0,,0.06719478964805603,0,0,,0.0021411250345408916
0,1,,0.9199671745300293,0,0,,0.023040305823087692,0,0,,0.6778995394706726
0,0,,0.01961933635175228,0,1,,0.9367985725402832,1,1,,0.9668545126914978
0,0,,0.6398673057556152,0,1,,0.864546537399292,0,1,,0.9952008724212646
0,0,,0.030007151886820793,1,0,,0.43997520208358765,0,1,,0.9911819696426392
0,1,,0.9621480107307434,0,1,,0.9953793287277222,0,1,,0.963100016117096
0,0,,0.002809676807373762,0,0,,0.0065935952588915825,1,1,,0.9474795460700989
0,0,,0.007646647747606039,1,0,,0.1347578465938568,0,1,,0.9226205945014954
0,1,,0.646531879901886,0,0,,0.03813506290316582,1,1,,0.9989585280418396
1,0,,0.007649375591427088,0,0,,0.009190655313432217,0,1,,0.9991216659545898
1,1,,0.7949943542480469,0,0,,0.10162311792373657,0,0,,0.0013670020271092653
0,1,,0.9992169737815857,1,0,,0.6887704730033875,0,1,,0.9054548144340515
0,1,,0.9582388401031494,0,0,,0.0047457837499678135,1,1,,0.990131139755249
0,0,,0.0010013188002631068,1,0,,0.0202706940472126,0,1,,0.9908899068832397
1,0,,0.04453600198030472,0,0,,0.11679872870445251,0,0,,0.003039112314581871
0,1,,0.9981188774108887,1,0,,0.6189178824424744,0,0,,0.0017092350171878934
0,1,,0.8838467001914978,0,1,,0.848015546798706,1,0,,0.007113362196832895
0,0,,0.18168707191944122,0,0,,0.1591973602771759,0,1,,0.1419667899608612
0,1,,0.9972140192985535,1,1,,0.9932237267494202,0,0,,0.048497237265110016
1,0,,0.1825920045375824,1,1,,0.9773283004760742,0,1,,0.09186611324548721
0,0,,0.0011951893102377653,0,1,,0.9996668696403503,0,0,,0.025349847972393036
0,0,,0.03516257181763649,1,1,,0.934725284576416,1,1,,0.7784906625747681
0,1,,0.9973557591438293,0,1,,0.9020804762840271,0,1,,0.4236058294773102
0,1,,0.9184322357177734,0,1,,0.9942834973335266,1,0,,0.10318299382925034
0,1,,0.997276782989502,0,0,,0.3556835949420929,1,1,,0.7591193318367004
0,0,,0.004923688247799873,0,0,,0.02747216261923313,0,1,,0.9997441172599792
