S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,0,,0.0010391484247520566,0,0,,0.0017318404279649258,1,1,,0.8466430306434631
0,1,,0.6987155675888062,0,0,,0.0773475170135498,0,0,,0.59720778465271
0,0,,0.8042795658111572,1,0,,0.041157204657793045,1,0,,0.010781419463455677
1,0,,0.22603720426559448,0,0,,0.15431095659732819,1,0,,0.035446684807538986
0,0,,0.029318466782569885,0,0,,0.017262810841202736,1,1,,0.10401582717895508
0,1,,0.8796059489250183,1,1,,0.051012568175792694,0,1,,0.3866523504257202
1,0,,0.05655096843838692,0,0,,0.04492783173918724,0,0,,0.8747256398200989
1,0,,0.15698331594467163,0,0,,0.11592549830675125,1,0,,0.2903989255428314
0,1,,0.39846479892730713,1,0,,0.12380500882863998,0,0,,0.2475927621126175
0,0,,0.695870041847229,0,0,,0.8771381378173828,0,1,,0.7901711463928223
0,0,,0.01821107417345047,0,0,,0.3228941261768341,0,1,,0.25898030400276184
1,0,,0.04650811105966568,1,0,,0.12207788974046707,0,0,,0.005520457401871681
0,0,,0.019961925223469734,0,0,,0.001400310080498457,0,0,,0.01416769903153181
0,1,,0.9631347060203552,0,0,,0.5384913682937622,0,0,,0.023700309917330742
0,0,,0.11591366678476334,1,1,,0.9527918696403503,0,0,,0.0021119040902704
1,1,,0.9633907675743103,0,0,,0.011284266598522663,1,1,,0.9681811332702637
0,0,,0.00539106922224164,1,0,,0.1220494881272316,1,1,,0.15307706594467163
0,1,,0.7239975929260254,0,0,,0.23991608619689941,0,0,,0.17512992024421692
0,1,,0.7985230684280396,1,1,,0.9192063808441162,1,1,,0.26102787256240845
0,0,,0.12475193291902542,1,0,,0.1837036907672882,0,0,,0.14789967238903046
1,1,,0.9926316738128662,0,0,,0.0012158298632130027,0,0,,0.09155649691820145
1,1,,0.997181236743927,1,1,,0.9888107776641846,1,1,,0.3766918480396271
0,1,,0.8257390856742859,0,0,,0.9634745717048645,0,0,,0.004728070925921202
0,0,,0.011080170050263405,1,0,,0.01831333339214325,0,0,,0.007016356103122234
0,1,,0.6775600910186768,0,0,,0.7580934762954712,0,1,,0.7550760507583618
0,0,,0.4052089750766754,0,0,,0.6002174019813538,1,0,,0.9687029123306274
0,0,,0.05116850882768631,1,0,,0.1526668220758438,0,0,,0.22556523978710175
0,0,,0.004847048781812191,0,1,,0.37121811509132385,0,0,,0.683935284614563
0,0,,0.007388364989310503,0,0,,0.4184997081756592,0,0,,0.04559292644262314
0,0,,0.01740228570997715,0,0,,0.4430455267429352,0,0,,0.09715931117534637
0,1,,0.6241059303283691,0,0,,0.12131035327911377,0,0,,0.8141653537750244
0,1,,0.4168514311313629,0,0,,0.0011349404230713844,0,1,,0.8847176432609558
1,1,,0.5307851433753967,0,0,,0.04913095012307167,1,1,,0.24135629832744598
0,0,,0.6923590302467346,0,0,,0.14422579109668732,0,0,,0.37947335839271545
