,metric,model,ground,noisy,fair_clean,emp_clean
81,accuracy,LR_noisy,0.8796329943780282,0.7311095985118103,0.8818239389763043,0.8825204880191568
82,accuracy,Reweight_noisy,0.8752918036350351,0.7297576601232141,0.8774827482333114,0.8814962086618854
83,accuracy,Reduction_noisy,0.876622805759607,0.7311705623296858,0.8788547591025575,0.8828681524411609
84,accuracy,LR_fair,0.8813816896127167,0.7343535683129548,0.8867706606235553,0.8860375702777376
85,accuracy,Reweight_fair,0.8807135507449163,0.734784716272585,0.8859085478775705,0.8864687182373677
86,accuracy,Reduction_fair,0.8762407263894701,0.7300747818359943,0.8799913647262667,0.8817156696668861
87,accuracy,LR_emp,0.8813736331886034,0.7343653594856748,0.8867389062120786,0.8861039080243464
88,accuracy,Reweight_emp,0.8808515369389832,0.7346623143725335,0.8859915763509866,0.8864008629112048
89,accuracy,Reduction_emp,0.8761210922817517,0.7300752409829822,0.8798070739832976,0.8817728310944573
90,Equal_Opportunity,LR_noisy,0.14979181825236618,0.20305161135673416,0.14972820648654475,0.1510024437304556
91,Equal_Opportunity,Reweight_noisy,0.0,0.0,0.0,0.0
92,Equal_Opportunity,Reduction_noisy,0.011110148692451718,0.016229733636635692,0.011211027965819489,0.010912934932709341
93,Equal_Opportunity,LR_fair,0.0593481619544536,0.07934410488420472,0.06457079642590614,0.06001467752288434
94,Equal_Opportunity,Reweight_fair,0.02344139828726026,0.046540831250004654,0.029517564629711772,0.023223520120978593
95,Equal_Opportunity,Reduction_fair,0.014331862407276592,0.032440192054746575,0.01638755295858091,0.014975499170398702
96,Equal_Opportunity,LR_emp,0.05644933662029976,0.07638985595138578,0.06142306880514643,0.057068292210271
97,Equal_Opportunity,Reweight_emp,0.02445835768264302,0.04856576468069772,0.030153120319415205,0.02442608259826794
98,Equal_Opportunity,Reduction_emp,0.014832386366891798,0.03336971710340096,0.016566921656165974,0.015320625348376766
99,equalized_odds,LR_noisy,0.9527610593140083,0.37288618750928243,0.955194343616722,1.0
100,equalized_odds,Reweight_noisy,0.0,0.0,0.0,0.0
101,equalized_odds,Reduction_noisy,0.052388078965543275,0.027682505534112972,0.04704448033418731,0.06133864643663406
102,equalized_odds,LR_fair,0.4830674657943347,0.4427913272912743,0.5474132913662207,0.48564565351648703
103,equalized_odds,Reweight_fair,0.08506653450211489,0.3441254600932606,0.14875716189535318,0.06984635245434287
104,equalized_odds,Reduction_fair,0.04661088180623768,0.22340627968060447,0.0689432848199277,0.045423367003725235
105,equalized_odds,LR_emp,0.4786265108052715,0.45200448405188876,0.5473884570247709,0.4798172715498826
106,equalized_odds,Reweight_emp,0.08607682433474334,0.35428388626168,0.15380643413040412,0.07025947218387159
107,equalized_odds,Reduction_emp,0.04879014163749442,0.23205632497801137,0.07328360238388036,0.04501981094668318
