S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,0,9.682584641268477e-5,0.0,0,0,0.00014840916264802217,0.0,0,1,0.9998964071273804,0.9999999403953552
0,1,0.9997895956039429,1.0,1,0,3.844476850645151e-6,0.0,1,0,3.172109472870943e-6,0.0
0,1,1.0,1.0,0,1,0.9999212026596069,1.0,1,1,0.9995099306106567,0.9999995827674866
0,0,0.0016840121243149042,0.0,1,1,0.9555562138557434,1.0,0,0,0.0015543302288278937,0.0
0,0,0.00937124527990818,0.0,0,0,0.9887148141860962,0.0,1,0,1.6912004866753705e-5,0.0
0,1,0.9999850988388062,1.0,0,0,0.017786381766200066,0.0,0,0,0.10313735157251358,0.0
1,0,7.502724656660575e-6,0.0,1,1,0.45730796456336975,1.0,0,1,0.9999936819076538,1.0
1,0,5.619849162030732e-6,0.0,0,1,0.999991774559021,1.0,0,0,0.005384276621043682,0.0
1,0,2.041142721509459e-7,0.0,0,0,0.022876445204019547,0.0,0,0,0.01836434006690979,0.0
0,1,0.999996542930603,0.9999998807907104,1,0,1.4880349397117243e-7,0.0,0,0,0.0210969690233469,0.0
0,0,0.0007019210024736822,0.0,1,0,1.4477099341547728e-7,0.0,0,1,0.9999984502792358,0.9999999403953552
0,0,0.0024068451020866632,0.0,0,1,0.9999994039535522,1.0,1,0,5.706914407710428e-7,0.0
0,1,1.0,1.0,0,1,1.0,1.0,0,0,0.001195659046061337,0.0
0,0,0.00691950460895896,0.0,0,0,0.0018811055924743414,0.0,0,1,0.9999994039535522,1.0
1,1,0.9996901154518127,1.0,0,1,0.9999994039535522,1.0,0,0,0.0006474711699411273,0.0
0,0,0.0015012678923085332,0.0,1,1,0.999046802520752,1.0,1,1,0.9093258380889893,0.9999997615814209
0,1,0.9999517202377319,0.9999999403953552,0,1,0.9998468160629272,1.0,0,1,0.999593198299408,1.0
1,1,0.9546307921409607,1.0,0,1,0.9999994039535522,1.0,0,0,0.0008970089838840067,0.0
0,1,0.9999994039535522,1.0,0,0,0.034817174077034,0.0,0,0,0.01937638223171234,0.0
0,0,0.021630827337503433,0.0,0,0,0.0001927202829392627,0.0,1,0,0.00014332823047880083,0.0
0,0,0.024423856288194656,0.0,0,0,0.11722645908594131,0.0,0,1,0.9999927282333374,1.0
1,1,0.9998493194580078,1.0,0,1,0.9999555349349976,1.0,0,1,0.9999927282333374,1.0
0,1,0.999930739402771,1.0,0,0,0.000631881644949317,0.0,1,1,0.9999542236328125,0.9999998211860657
0,0,0.001720017520710826,0.0,0,0,0.08200272917747498,0.0,0,0,0.06467103213071823,0.0
0,1,0.9999526739120483,1.0,0,0,0.025286490097641945,0.0,1,1,0.9952951669692993,1.0
