S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,0,,0.0028552745934575796,0,1,,0.9965993762016296,0,1,,0.8259168267250061
0,0,,0.0019225337309762836,0,1,,0.8857727646827698,1,0,,0.10268848389387131
0,1,,0.9850525259971619,0,0,,0.024746883660554886,1,1,,0.9834418296813965
0,0,,0.02604205161333084,1,1,,0.7374579310417175,0,0,,0.4972318410873413
0,0,,0.10727231204509735,1,0,,0.17082259058952332,0,0,,0.023877255618572235
0,1,,0.8788284659385681,1,1,,0.18446648120880127,0,0,,0.05880538374185562
1,0,,0.008888468146324158,0,1,,0.7261583209037781,0,1,,0.9228190183639526
1,0,,0.024919912219047546,0,0,,0.3811332583427429,0,1,,0.9706180691719055
0,1,,0.535298228263855,0,1,,0.9124202132225037,1,1,,0.5383053421974182
1,0,,0.00465370574966073,1,1,,0.9862999320030212,0,0,,0.015455751679837704
0,1,,0.9628157615661621,0,0,,0.12495727092027664,0,0,,0.4248853325843811
0,0,,0.01206738781183958,0,0,,0.030014436691999435,0,0,,0.04082952067255974
1,0,,0.0089848842471838,1,0,,0.015716806054115295,1,1,,0.9398908019065857
0,0,,0.01987442374229431,0,1,,0.910143256187439,0,0,,0.05394705757498741
0,0,,0.09201232343912125,0,0,,0.13233736157417297,0,0,,0.043690577149391174
0,0,,0.03180115297436714,1,1,,0.7674582600593567,0,0,,0.0017561436397954822
0,1,,0.8454899787902832,1,0,,0.03405962884426117,0,1,,0.9082244038581848
1,1,,0.9119556546211243,1,1,,0.9994156956672668,0,0,,0.06520358473062515
0,1,,0.9842233657836914,0,1,,0.9691483378410339,0,1,,0.11427870392799377
0,0,,0.14405392110347748,0,0,,0.0034080634359270334,1,1,,0.9984001517295837
1,1,,0.99810791015625,0,1,,0.9756025075912476,0,1,,0.8961148262023926
0,0,,0.1653398722410202,1,1,,0.9839521646499634,1,0,,0.3337441682815552
1,1,,0.99848872423172,0,1,,0.9949631690979004,1,0,,0.0008910411852411926
0,0,,0.012824135832488537,1,0,,0.13027124106884003,0,0,,0.014661652036011219
