S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,1,0.0008164559840224683,1.0,1,0,1.7247259165742435e-5,0.0,0,0,0.9928605556488037,0.0
0,0,0.00020915339700877666,0.0,0,1,0.9737589955329895,0.9999998807907104,0,0,0.02966843545436859,0.0
0,1,0.9895039200782776,1.0,0,0,0.5982746481895447,0.0,0,1,0.060198020190000534,0.9999998807907104
0,0,0.996181070804596,0.0,0,0,0.007117722183465958,0.0,0,1,0.10437743365764618,1.0
1,0,1.5806279407115653e-5,0.0,0,0,0.9888982772827148,0.0,1,1,0.9996410012245178,0.999999463558197
0,0,0.010497023351490498,0.0,0,1,0.9990037679672241,1.0,0,0,0.00021287765412125736,0.0
0,0,0.08678225427865982,0.0,0,0,0.0013563529355451465,0.0,0,1,0.9999407529830933,0.9999997019767761
0,1,0.9780383110046387,0.9999998211860657,0,0,0.17074306309223175,0.0,0,1,0.9671417474746704,0.9999997019767761
1,0,2.8821481464547105e-5,0.0,1,0,1.4839237394426164e-7,0.0,1,0,9.37235213882559e-8,0.0
0,1,0.7419414520263672,1.0,0,0,0.00028502210625447333,0.0,0,1,0.9972485303878784,1.0
1,0,2.557806624281511e-7,0.0,0,1,0.9935908317565918,1.0,0,1,0.898918628692627,0.9999996423721313
0,1,0.005784030072391033,0.9999995231628418,1,0,1.7022367728714016e-6,0.0,0,0,0.04992728680372238,0.0
1,0,3.056225523323519e-6,0.0,1,1,0.9999184608459473,0.9999997019767761,0,1,0.9734219908714294,0.9999998807907104
0,0,0.013634762726724148,0.0,0,1,0.9533815383911133,1.0,0,1,0.0014554582303389907,1.0
0,1,0.999954104423523,0.999999463558197,0,0,0.9891434907913208,0.0,0,1,0.5563353896141052,0.9999997019767761
1,1,0.9999938011169434,1.0,1,0,9.264924301533028e-5,0.0,0,1,0.9534997344017029,1.0
1,1,0.9998993873596191,0.9999998807907104,0,1,0.329107403755188,1.0,0,0,0.015102933160960674,0.0
0,1,0.9989199638366699,0.9999994039535522,0,1,0.04412880167365074,1.0,1,0,5.05177831655601e-6,0.0
0,1,0.4424128234386444,1.0,0,1,0.9902033805847168,0.9999996423721313,1,0,0.00016967409464996308,0.0
1,1,0.999997615814209,0.9999993443489075,0,1,0.9788333177566528,1.0,0,0,0.9690362811088562,0.0
0,0,0.07076634466648102,0.0,0,1,0.03698121756315231,0.9999997019767761,1,1,0.999997615814209,0.999999463558197
1,1,0.9999890327453613,0.9999998807907104,0,0,0.050233859568834305,0.0,1,0,1.3282349755172618e-5,0.0
0,1,0.9983199834823608,0.999999463558197,0,0,0.0011894102208316326,0.0,0,1,0.9988256692886353,1.0
0,1,0.03247622400522232,0.9999998807907104,0,1,0.9882920384407043,0.9999995827674866,1,1,0.9999899864196777,1.0
0,0,0.7177639007568359,0.0,1,1,0.9999957084655762,0.9999998807907104,0,0,0.00024924069293774664,0.0
0,0,0.3762386739253998,0.0,0,0,0.26818934082984924,0.0,0,0,0.10719377547502518,0.0
0,0,0.013564998283982277,0.0,0,0,0.012841367162764072,0.0,1,1,0.999997615814209,1.0
0,1,0.8425598740577698,1.0,0,0,0.03261692076921463,0.0,1,1,0.9999966621398926,1.0
0,0,0.007586891297250986,0.0,0,1,0.9874413013458252,0.9999995231628418,0,0,0.00146813306491822,0.0
0,1,0.01668757200241089,0.9999997019767761,0,1,0.9829118251800537,0.9999998807907104,0,1,0.9486761689186096,0.9999998211860657
0,0,0.47892606258392334,0.0,1,1,0.9998717308044434,0.9999992251396179,0,1,0.1452590525150299,1.0
0,1,0.8047494888305664,0.9999998807907104,0,0,0.05521252751350403,0.0,1,1,0.9998764991760254,1.0
1,0,1.4768402252229862e-6,0.0,0,1,0.9971096515655518,1.0,0,0,0.422685444355011,0.0
0,1,0.9998072385787964,1.0,1,0,0.00034580007195472717,0.0,1,0,0.00019464698561932892,0.0
0,0,0.9721760153770447,0.0,0,0,0.19021207094192505,0.0,0,0,0.0003737519436981529,0.0
0,1,0.000967721629422158,1.0,0,0,0.3818571865558624,0.0,0,1,0.9992905855178833,1.0
1,0,2.418881877019885e-6,0.0,0,0,0.218672975897789,0.0,0,0,0.04575367644429207,0.0
0,1,0.9999159574508667,0.9999998211860657,1,1,0.999997615814209,1.0,0,1,0.9970003366470337,1.0
0,0,0.9920039772987366,0.0,0,0,0.9964214563369751,0.0,0,0,0.12292042374610901,0.0
0,1,0.17947040498256683,0.9999998211860657,0,0,0.0010448797838762403,0.0,0,1,0.040216609835624695,0.9999995231628418
0,1,0.9993954300880432,0.9999999403953552,0,0,0.9989151954650879,0.0,1,1,0.9999966621398926,0.9999994039535522
1,0,8.311648707604036e-5,0.0,0,0,0.0004050772113259882,0.0,1,1,0.9998974800109863,1.0
0,0,0.002907286398112774,0.0,1,1,0.9999966621398926,0.9999998211860657,1,0,0.00013488976401276886,0.0
0,0,0.9817333221435547,0.0,0,0,0.11596303433179855,0.0,0,0,0.0029429285787045956,0.0
0,1,0.9508300423622131,0.9999998807907104,0,1,0.9982228875160217,1.0,0,1,0.9909288883209229,1.0
0,1,0.015402574092149734,1.0,1,0,7.806042049196549e-6,0.0,0,0,0.15032656490802765,0.0
0,0,0.00024247691908385605,0.0,0,0,0.011979474686086178,0.0,0,1,0.04878639802336693,1.0
0,0,0.241411954164505,0.0,0,1,0.9812840223312378,0.9999998807907104,0,1,0.9968225359916687,1.0
0,0,0.09715639054775238,0.0,1,1,0.9999938011169434,1.0,0,0,0.00013108459825161844,0.0
0,1,0.9992848634719849,1.0,1,1,0.9999346733093262,1.0,0,1,0.999126672744751,0.9999996423721313
1,1,0.9999890327453613,0.9999996423721313,0,0,0.07639730721712112,0.0,0,1,0.9081324338912964,0.9999995827674866
0,1,0.9999340772628784,0.9999997615814209,0,0,0.03262121602892876,0.0,0,1,0.9980657696723938,1.0
1,0,1.564115154906176e-5,0.0,0,1,0.9994602203369141,0.9999999403953552,0,1,0.9993153810501099,0.999999463558197
1,1,0.9999938011169434,0.9999994039535522,0,0,0.25913482904434204,0.0,0,0,0.02091286890208721,0.0
0,1,0.998018205165863,1.0,0,1,0.9968928694725037,0.9999995827674866,0,0,0.999481201171875,0.0
1,1,0.9999852180480957,1.0,0,1,0.9508382081985474,0.9999998211860657,0,0,0.5678635239601135,0.0
0,0,0.028706861659884453,0.0,0,0,0.2326907068490982,0.0,1,0,7.620290125487372e-5,0.0
1,1,0.9955358505249023,1.0,0,1,0.9656938314437866,1.0,1,1,0.9999957084655762,1.0
0,1,0.5211082696914673,1.0,0,1,0.12610557675361633,0.9999995231628418,1,0,5.498931727743184e-7,0.0
1,0,1.5097818959475262e-6,0.0,0,0,0.001035432331264019,0.0,1,1,0.9999966621398926,1.0
0,0,0.014767431654036045,0.0,1,1,0.9996781945228577,1.0,0,0,0.003521562786772847,0.0
