S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,P(Df) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,P(Df) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x,P(Df) test_x
0,0,,0.35494694113731384,,0,0,,0.07236652821302414,,0,0,,0.09485097974538803,
0,0,,0.5186970233917236,,1,0,,0.013964133337140083,,1,0,,0.3646963834762573,
0,0,,0.13368837535381317,,1,0,,0.093833789229393,,0,0,,0.21680380403995514,
1,0,,0.7943292260169983,,0,1,,0.5743195414543152,,0,0,,0.566343367099762,
1,0,,0.9086347222328186,,0,1,,0.1374150663614273,,1,0,,0.26781582832336426,
0,1,,0.317826509475708,,0,0,,0.10636182129383087,,0,0,,0.41189900040626526,
1,1,,0.8210563063621521,,0,0,,0.2477715015411377,,1,0,,0.04219841584563255,
0,1,,0.7629880309104919,,0,1,,0.4374978840351105,,0,0,,0.22578707337379456,
0,1,,0.45066896080970764,,0,0,,0.32471445202827454,,0,0,,0.22039103507995605,
0,1,,0.5617549419403076,,0,0,,0.22578707337379456,,0,1,,0.30171725153923035,
1,0,,0.056144703179597855,,1,0,,0.06155046820640564,,0,0,,0.22578707337379456,
0,1,,0.189735546708107,,1,0,,0.5038502812385559,,0,0,,0.23171253502368927,
0,0,,0.2534230947494507,,0,1,,0.5743195414543152,,0,0,,0.4045669138431549,
0,0,,0.20001089572906494,,1,0,,0.31041330099105835,,1,0,,0.02689758874475956,
0,0,,0.06525350362062454,,1,0,,0.4105820953845978,,0,0,,0.1363203525543213,
0,1,,0.3323889970779419,,1,0,,0.09132050722837448,,0,0,,0.28599992394447327,
1,1,,0.35194939374923706,,0,0,,0.07236652821302414,,0,1,,0.07861300557851791,
0,1,,0.5743195414543152,,0,1,,0.35957542061805725,,1,0,,0.022286193445324898,
1,0,,0.003358203452080488,,0,0,,0.4374978840351105,,1,0,,0.08538642525672913,
0,0,,0.12215900421142578,,1,0,,0.1994878202676773,,1,0,,0.8907058835029602,
0,0,,0.4045669138431549,,0,0,,0.0521659255027771,,0,0,,0.47456035017967224,
0,0,,0.09485097974538803,,1,0,,0.0055513447150588036,,0,1,,0.6851314306259155,
0,0,,0.42103442549705505,,1,0,,0.06155046820640564,,1,0,,0.093833789229393,
0,0,,0.21680380403995514,,0,0,,0.07236652821302414,,0,1,,0.5145829319953918,
0,0,,0.19627565145492554,,0,0,,0.07947541028261185,,1,0,,0.023235317319631577,
0,0,,0.24339164793491364,,0,1,,0.05502431467175484,,0,1,,0.189735546708107,
0,1,,0.1364206224679947,,0,1,,0.25737330317497253,,1,0,,0.43087702989578247,
