S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,0,,0.0029131979681551456,0,1,,0.9997711181640625,0,1,,0.9683647751808167
0,0,,0.0012306140270084143,0,1,,0.9813224673271179,1,0,,0.11553198099136353
0,1,,0.9994356036186218,0,0,,0.020497426390647888,1,1,,0.9898446202278137
0,0,,0.0294747743755579,1,1,,0.7608171105384827,0,0,,0.6615038514137268
0,0,,0.1034744381904602,1,0,,0.12544718384742737,0,0,,0.019767962396144867
0,1,,0.9511893391609192,1,1,,0.24134288728237152,0,0,,0.047278501093387604
1,0,,0.013624143786728382,0,1,,0.9489260315895081,0,1,,0.9930604696273804
1,0,,0.04773468151688576,0,0,,0.35501712560653687,0,1,,0.9957019686698914
0,1,,0.6379445791244507,0,1,,0.982563316822052,1,1,,0.5726814866065979
1,0,,0.005506762303411961,1,1,,0.9910999536514282,0,0,,0.017499953508377075
0,1,,0.9967304468154907,0,0,,0.09421220421791077,0,0,,0.5529022216796875
0,0,,0.008970893919467926,0,0,,0.029575832188129425,0,0,,0.028164079412817955
1,0,,0.015010517090559006,1,0,,0.019663047045469284,1,1,,0.9700366854667664
0,0,,0.016002845019102097,0,1,,0.940657377243042,0,0,,0.046090058982372284
0,0,,0.10042916238307953,0,0,,0.1318378895521164,0,0,,0.039667487144470215
0,0,,0.035562384873628616,1,1,,0.7090553641319275,0,0,,0.00217649363912642
0,1,,0.9117007255554199,1,0,,0.07098034024238586,0,1,,0.9748536944389343
1,1,,0.9200849533081055,1,1,,0.9995355606079102,0,0,,0.08591349422931671
0,1,,0.9980459213256836,0,1,,0.9976766705513,0,1,,0.12195361405611038
0,0,,0.10035496205091476,0,0,,0.0042371624149382114,1,1,,0.9982019066810608
1,1,,0.9984846711158752,0,1,,0.9948842525482178,0,1,,0.9287227392196655
0,0,,0.18619218468666077,1,1,,0.9846747517585754,1,0,,0.5483640432357788
1,1,,0.9990142583847046,0,1,,0.9990019798278809,1,0,,0.002006466733291745
0,0,,0.012013121508061886,1,0,,0.16637681424617767,0,0,,0.01432047225534916
0,1,,0.7436182498931885,0,0,,0.13683931529521942,1,1,,0.9333922266960144
0,1,,0.6815402507781982,0,0,,0.05739622935652733,0,0,,0.019529592245817184
0,0,,0.011683180928230286,0,1,,0.9453365206718445,0,1,,0.997805118560791
0,0,,0.009122190065681934,0,0,,0.004444596823304892,0,1,,0.9782427549362183
0,1,,0.7971341609954834,1,0,,0.10383197665214539,0,1,,0.9745190739631653
0,1,,0.5748335719108582,0,0,,0.21886514127254486,0,1,,0.9674001932144165
1,0,,0.008871489204466343,0,0,,0.007664136588573456,0,1,,0.9731529355049133
0,1,,0.999021053314209,0,1,,0.8088374733924866,0,0,,0.004148101434111595
0,1,,0.9047956466674805,1,0,,0.01392754539847374,0,0,,0.013073141686618328
0,1,,0.9869434237480164,0,1,,0.9948975443840027,0,1,,0.45671436190605164
0,0,,0.0016090493882074952,0,1,,0.4466147720813751,1,0,,0.17610053718090057
1,0,,0.033710721880197525,0,0,,0.006020338740199804,1,1,,0.9416499733924866
0,1,,0.9998178482055664,0,1,,0.9999542236328125,0,0,,0.018440041691064835
0,1,,0.9914763569831848,1,1,,0.9641837477684021,0,1,,0.9943985939025879
0,0,,0.22550858557224274,0,0,,0.0010523841483518481,0,0,,0.017851270735263824
0,1,,0.9974959492683411,0,0,,0.006370775401592255,0,1,,0.9468567967414856
0,0,,0.0014153613010421395,0,1,,0.957239031791687,1,0,,0.002893213415518403
0,0,,0.01313405018299818,0,1,,0.9984581470489502,1,1,,0.9981409907341003
0,1,,0.9944782853126526,0,0,,0.6010993719100952,0,1,,0.9921441078186035
0,1,,0.8548609018325806,0,1,,0.47734567523002625,0,1,,0.2997729182243347
0,1,,0.9995166063308716,0,0,,0.05768382549285889,1,0,,0.13249622285366058
0,0,,0.01237388513982296,0,1,,0.9867033958435059,0,1,,0.6242027282714844
0,0,,0.00013701579882763326,0,1,,0.9704865217208862,0,0,,0.042863670736551285
0,0,,0.4944017827510834,0,1,,0.9852346777915955,1,1,,0.9951299428939819
0,0,,0.2290305644273758,0,1,,0.7911050915718079,1,0,,0.12697482109069824
0,1,,0.9986066818237305,0,1,,0.9996748566627502,0,0,,0.010694844648241997
1,1,,0.953083336353302,0,1,,0.8997472524642944,0,0,,0.13108791410923004
0,0,,0.00947629101574421,0,0,,0.3506990671157837,1,0,,0.6410731673240662
0,1,,0.999852180480957,0,1,,0.9998703002929688,0,0,,0.09223371744155884
1,0,,0.1604323834180832,0,0,,0.0012645565439015627,0,0,,0.0021873367950320244
1,1,,0.9883146286010742,1,0,,0.4670400619506836,1,0,,0.016749242320656776
0,1,,0.9948795437812805,0,0,,0.30930405855178833,0,1,,0.9999876022338867
1,1,,0.9867832660675049,1,1,,0.9865574836730957,0,0,,0.21887829899787903
0,1,,0.306683748960495,1,1,,0.7445200681686401,0,1,,0.995919942855835
1,0,,0.07553937286138535,1,0,,0.08113425225019455,0,1,,0.9262063503265381
0,0,,0.1008475199341774,1,0,,0.028700565919280052,0,1,,0.999517560005188
0,0,,0.007343417499214411,0,1,,0.9999866485595703,0,0,,0.03595146909356117
0,1,,0.9968968033790588,0,1,,0.9938070178031921,1,1,,0.9899078607559204
0,0,,0.20635183155536652,0,1,,0.9973437190055847,1,1,,0.9694439172744751
0,1,,0.8687570691108704,0,1,,0.9976500272750854,1,1,,0.987967848777771
1,0,,0.0011318442411720753,0,1,,0.9995652437210083,1,0,,0.03167055919766426
0,0,,0.25629469752311707,0,0,,0.0006655583856627345,0,0,,0.22466111183166504
1,0,,0.022381074726581573,0,1,,0.5775426030158997,1,1,,0.999453604221344
0,1,,0.9921374917030334,0,0,,0.05824001878499985,0,1,,0.401790589094162
0,1,,0.9983134269714355,0,0,,0.036324501037597656,1,0,,0.016238955780863762
0,1,,0.9657925367355347,1,0,,0.0037315525114536285,0,0,,0.009669297374784946
0,0,,0.04130193963646889,0,1,,0.9936345219612122,0,1,,0.9988981485366821
0,0,,0.010393744334578514,0,0,,0.015466309152543545,0,0,,0.14550559222698212
0,1,,0.7405708432197571,0,1,,0.9468767046928406,1,1,,0.9646160006523132
0,0,,0.0008364667883142829,1,1,,0.985163152217865,0,1,,0.9982353448867798
0,1,,0.8772675395011902,1,0,,0.1433914601802826,0,0,,0.08797772228717804
0,1,,0.9658569693565369,0,1,,0.9981573224067688,0,0,,0.15205435454845428
1,1,,0.9996880888938904,1,0,,0.8517863154411316,0,1,,0.9225469827651978
0,1,,0.9992735385894775,1,1,,0.99876469373703,1,0,,0.05768712982535362
1,0,,0.004052350763231516,0,0,,0.4272839426994324,0,0,,0.0036019228864461184
1,1,,0.9192964434623718,0,1,,0.9900892376899719,1,0,,0.921105146408081
0,0,,0.05677057057619095,0,0,,0.013669134117662907,0,1,,0.9407336115837097
1,0,,0.2340630441904068,0,1,,0.2886054217815399,0,1,,0.014105016365647316
1,0,,0.06870850920677185,0,0,,0.02302902564406395,0,1,,0.9947609305381775
1,1,,0.9680913090705872,1,0,,0.47824007272720337,1,1,,0.9855202436447144
