S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,0,,0.24959997832775116,1,1,,0.9959840774536133,0,0,,0.2372274100780487
0,1,,0.4294089078903198,1,1,,0.9986576437950134,1,0,,0.02742031030356884
0,1,,0.720812976360321,0,0,,0.14739690721035004,0,1,,0.911842405796051
1,0,,0.00693323090672493,0,1,,0.8300867676734924,0,0,,0.32123568654060364
0,0,,0.18861199915409088,0,1,,0.45308104157447815,0,0,,0.51643306016922
0,0,,0.15887857973575592,0,1,,0.5517591238021851,0,0,,0.047666035592556
0,1,,0.8025950193405151,0,0,,0.21450316905975342,1,0,,0.0014720691833645105
1,0,,0.010968348942697048,0,1,,0.7193262577056885,1,0,,8.578040433349088e-5
0,1,,0.6898686289787292,1,1,,0.930163562297821,0,0,,0.32670822739601135
1,0,,0.000554137397557497,1,1,,0.929621696472168,0,1,,0.672022819519043
0,1,,0.7088342905044556,1,0,,0.00018142124463338405,0,0,,0.1274406611919403
0,0,,0.37847891449928284,0,1,,0.642477810382843,0,1,,0.8611770272254944
1,0,,0.005094741936773062,0,1,,0.5866928696632385,1,1,,0.9303596019744873
0,0,,0.1622258573770523,0,1,,0.3650687634944916,1,1,,0.9999375343322754
0,0,,0.17001722753047943,1,0,,0.0031999568454921246,0,0,,0.3711216449737549
0,0,,0.4339861571788788,0,0,,0.3513142764568329,0,0,,0.30953744053840637
0,1,,0.7348776459693909,0,1,,0.7600317001342773,0,1,,0.45946788787841797
1,1,,0.6667826771736145,1,0,,2.8761842258973047e-5,1,0,,0.0621214397251606
0,1,,0.7668442130088806,0,1,,0.6941682696342468,0,1,,0.42597705125808716
1,1,,0.9935620427131653,0,1,,0.5734542608261108,0,1,,0.8899197578430176
0,1,,0.66764897108078,0,0,,0.3588174283504486,0,1,,0.7793066501617432
0,0,,0.22360879182815552,0,0,,0.17572274804115295,0,0,,0.4851439595222473
0,1,,0.5170998573303223,1,0,,0.00016122865781653672,1,1,,0.9927664399147034
0,0,,0.5442372560501099,0,1,,0.7625604867935181,0,0,,0.41252514719963074
0,0,,0.23770275712013245,0,0,,0.2945011556148529,0,1,,0.7998167872428894
0,1,,0.7344790101051331,1,1,,0.8957622647285461,0,0,,0.170627161860466
0,0,,0.4377738833427429,0,0,,0.33704981207847595,1,0,,0.005584950093179941
0,0,,0.12741878628730774,0,1,,0.6455062031745911,0,0,,0.39285793900489807
0,0,,0.30940285325050354,0,0,,0.2304711639881134,0,1,,0.6430816054344177
0,1,,0.3711039423942566,0,0,,0.2768976390361786,0,0,,0.5287928581237793
0,1,,0.7297459244728088,0,1,,0.6591755747795105,1,1,,0.5577759742736816
1,0,,0.0015095905400812626,0,1,,0.680695116519928,0,1,,0.804365873336792
1,1,,0.756676435470581,1,0,,2.3488795704906806e-5,1,1,,0.9953497648239136
0,1,,0.736116349697113,0,0,,0.2283772975206375,0,0,,0.18976961076259613
0,1,,0.5625476837158203,1,1,,0.8372649550437927,0,0,,0.5511921644210815
0,1,,0.4752402901649475,0,0,,0.5122348070144653,1,0,,0.01371481642127037
1,0,,0.004341536201536655,0,0,,0.117426797747612,1,0,,0.003550670575350523
0,1,,0.8285247683525085,1,1,,0.9211838841438293,0,0,,0.40899020433425903
0,1,,0.6141403913497925,0,1,,0.7348994016647339,1,1,,0.9912244081497192
0,0,,0.45682886242866516,0,1,,0.7734175324440002,0,1,,0.8207109570503235
1,0,,0.13604474067687988,1,1,,0.7966557741165161,0,0,,0.4568184018135071
0,0,,0.1196550503373146,1,0,,0.5725796818733215,1,0,,0.026457490399479866
0,0,,0.09113134443759918,0,0,,0.6791285276412964,1,1,,0.9973480105400085
0,1,,0.840948760509491,0,1,,0.5813488364219666,0,1,,0.8147335052490234
0,0,,0.33270397782325745,0,1,,0.7412469387054443,0,1,,0.8022376894950867
0,0,,0.28548958897590637,0,0,,0.53502357006073,0,1,,0.8772599101066589
0,0,,0.20595230162143707,0,1,,0.48934921622276306,0,0,,0.3781484365463257
0,1,,0.8478394746780396,0,1,,0.7879801988601685,1,1,,0.9969752430915833
1,1,,0.9884839653968811,1,0,,0.0035616825334727764,1,1,,0.9174866080284119
0,0,,0.19199392199516296,1,1,,0.9949843883514404,0,1,,0.39325565099716187
0,1,,0.6338201761245728,0,0,,0.7290509939193726,0,0,,0.34304195642471313
1,0,,0.023913728073239326,0,1,,0.5306888818740845,0,0,,0.1822686642408371
1,1,,0.9963298439979553,0,0,,0.17601995170116425,0,1,,0.48612022399902344
0,1,,0.7998518943786621,0,1,,0.3197139799594879,0,0,,0.45268887281417847
1,1,,0.981079638004303,1,0,,0.0009118997841142118,0,0,,0.6735318899154663
0,0,,0.21315504610538483,0,0,,0.23537297546863556,0,1,,0.32444196939468384
1,1,,0.06155623495578766,1,0,,0.6820217370986938,0,0,,0.24930189549922943
0,1,,0.7207133173942566,0,1,,0.8033362627029419,0,1,,0.9049146175384521
0,0,,0.19927990436553955,1,1,,0.9991492033004761,0,1,,0.5766069293022156
0,1,,0.4891238808631897,0,0,,0.4216623902320862,0,0,,0.27298691868782043
0,0,,0.12100409716367722,0,1,,0.9182537794113159,0,1,,0.528424859046936
0,1,,0.7786083817481995,0,0,,0.14937295019626617,1,0,,0.6321713328361511
0,1,,0.8279797434806824,1,1,,0.9935743808746338,0,1,,0.5905358791351318
0,0,,0.4019085764884949,0,1,,0.3530470132827759,0,0,,0.2586148977279663
0,1,,0.5217094421386719,0,1,,0.6775926947593689,1,1,,0.9977085590362549
0,0,,0.6101787090301514,0,1,,0.1854899674654007,0,1,,0.8507285118103027
0,1,,0.7422379851341248,0,0,,0.183837890625,0,0,,0.29033130407333374
1,0,,0.04106920212507248,0,0,,0.32808956503868103,1,1,,0.9988662600517273
0,1,,0.753307044506073,1,0,,0.7888205051422119,0,0,,0.590765118598938
0,1,,0.7182945609092712,0,1,,0.5859888792037964,1,1,,0.9977428317070007
0,0,,0.5730606317520142,0,0,,0.11606913805007935,0,0,,0.25193142890930176
0,1,,0.7829486727714539,1,1,,0.9967442154884338,1,1,,0.9999432563781738
0,1,,0.5735275149345398,0,1,,0.7066393494606018,0,0,,0.5025103092193604
0,0,,0.10201555490493774,0,1,,0.41969096660614014,1,0,,0.0016245662700384855
0,1,,0.7202131152153015,0,0,,0.32915762066841125,0,1,,0.9012277126312256
1,1,,0.999931812286377,1,0,,0.6802594065666199,0,0,,0.20628352463245392
0,1,,0.7305641174316406,0,1,,0.5516586303710938,0,1,,0.780811607837677
1,1,,0.30988025665283203,0,0,,0.22049757838249207,0,0,,0.20028360188007355
1,0,,3.322727570775896e-5,0,1,,0.891033947467804,1,1,,0.9982044100761414
1,1,,0.721848726272583,1,1,,0.9996810555458069,1,0,,3.8054735341575e-5
0,0,,0.3220371901988983,0,0,,0.3281693458557129,0,1,,0.23209652304649353
0,0,,0.1470540463924408,1,1,,0.9947917461395264,1,1,,0.561667799949646
1,0,,0.13456302881240845,0,1,,0.9376371502876282,0,0,,0.1315699815750122
1,0,,0.0013477338943630457,1,1,,0.994050145149231,0,1,,0.5835340023040771
0,0,,0.35064852237701416,0,0,,0.5554220080375671,0,1,,0.684015154838562
0,0,,0.3255099356174469,0,1,,0.6489182710647583,0,1,,0.8355734348297119
1,1,,0.993068516254425,0,0,,0.6311113834381104,1,1,,0.996614933013916
0,1,,0.735611081123352,0,1,,0.7614260911941528,0,1,,0.6514922380447388
0,0,,0.39073750376701355,1,0,,0.007409766782075167,0,1,,0.7184946537017822
1,0,,0.00028732579085044563,0,0,,0.2629195749759674,0,1,,0.8724907636642456
0,0,,0.35235780477523804,0,0,,0.3008138835430145,1,1,,0.9821431040763855
0,0,,0.29181140661239624,0,0,,0.44909363985061646,0,1,,0.8032819032669067
0,0,,0.11463388800621033,0,1,,0.5189692378044128,0,1,,0.5083847641944885
0,0,,0.13796621561050415,0,1,,0.7498443722724915,1,0,,0.13950663805007935
1,0,,0.0008636312559247017,0,1,,0.4629735052585602,1,1,,0.9655710458755493
0,0,,0.3270127773284912,1,0,,0.0002380592777626589,1,0,,4.203382559353486e-5
0,1,,0.5050706267356873,0,1,,0.7211237549781799,0,0,,0.13169589638710022
0,1,,0.6796656250953674,1,0,,0.0005366071127355099,0,0,,0.4951387643814087
0,0,,0.2684172987937927,0,1,,0.7735621333122253,1,0,,0.0038023192901164293
0,0,,0.4963940382003784,0,0,,0.3618714511394501,0,0,,0.7046985030174255
1,0,,0.00012175122537882999,0,0,,0.12576520442962646,0,0,,0.32018813490867615
0,1,,0.6360321640968323,0,0,,0.26832032203674316,0,0,,0.12009061127901077
1,1,,0.9992854595184326,1,1,,0.9950555562973022,1,0,,0.04443321004509926
0,1,,0.6625511646270752,1,0,,0.0003828731132671237,0,0,,0.5854487419128418
0,1,,0.5895055532455444,0,1,,0.8902015686035156,0,0,,0.28886285424232483
0,0,,0.15086369216442108,0,1,,0.7200744152069092,0,1,,0.771071195602417
0,1,,0.5970770716667175,0,0,,0.4275088906288147,0,0,,0.4250672161579132
0,1,,0.8880842328071594,0,1,,0.22355931997299194,0,1,,0.5848677754402161
0,0,,0.6135192513465881,0,0,,0.3001399040222168,1,1,,0.9969885349273682
0,0,,0.2683679163455963,1,1,,0.9758597016334534,0,1,,0.6504703760147095
0,1,,0.6873075366020203,0,0,,0.4602981209754944,1,1,,0.9995056390762329
0,0,,0.4692276418209076,0,0,,0.3695027828216553,0,1,,0.42640382051467896
0,0,,0.3576616644859314,1,1,,0.9930164217948914,1,1,,0.995072603225708
0,1,,0.7673811912536621,0,1,,0.720663845539093,0,1,,0.8461229801177979
0,1,,0.3336549997329712,0,1,,0.6114130020141602,0,1,,0.6014921069145203
0,0,,0.5225235819816589,0,0,,0.3428735136985779,1,1,,0.999347448348999
0,0,,0.3265191614627838,0,1,,0.7278436422348022,0,1,,0.592364490032196
0,1,,0.5580001473426819,1,1,,0.9961711764335632,0,0,,0.20799344778060913
0,0,,0.1847333312034607,0,1,,0.4952147901058197,0,1,,0.39077624678611755
1,0,,0.0005616541020572186,1,0,,0.005259931553155184,0,1,,0.8880460858345032
0,0,,0.29229018092155457,0,1,,0.5868104100227356,0,1,,0.6595094799995422
1,0,,0.024605978280305862,0,0,,0.2286486178636551,0,1,,0.9367380142211914
1,0,,0.046095576137304306,0,0,,0.15599961578845978,0,0,,0.28173142671585083
1,1,,0.8935396671295166,0,1,,0.7814313769340515,0,1,,0.6176227331161499
0,1,,0.8525657057762146,1,1,,0.04162149131298065,0,0,,0.2667781710624695
0,1,,0.6332281231880188,0,0,,0.45201632380485535,0,0,,0.16543588042259216
0,1,,0.8704628944396973,0,0,,0.15913896262645721,0,0,,0.3141763508319855
0,0,,0.10027163475751877,0,1,,0.49646979570388794,0,0,,0.34787631034851074
0,0,,0.19841687381267548,0,1,,0.9289751052856445,0,0,,0.10380109399557114
0,1,,0.7743194103240967,0,1,,0.8109220266342163,0,1,,0.3001934289932251
0,0,,0.27811264991760254,0,1,,0.8425751328468323,0,1,,0.4696739912033081
0,1,,0.5362269878387451,1,0,,0.0008190564694814384,0,0,,0.2477782964706421
1,1,,0.9953820109367371,0,0,,0.3569580018520355,0,1,,0.6757999062538147
0,0,,0.6104557514190674,0,0,,0.20062752068042755,1,0,,1.2857915862696245e-5
0,0,,0.1867712140083313,1,1,,0.942717969417572,0,0,,0.11135116219520569
0,0,,0.3046661615371704,0,1,,0.7651801109313965,0,1,,0.9024618864059448
0,1,,0.5184622406959534,0,0,,0.27557703852653503,0,1,,0.82585209608078
0,1,,0.8749346733093262,1,1,,0.9998154640197754,0,0,,0.35078299045562744
1,0,,0.006565496791154146,0,0,,0.05422373116016388,1,0,,0.3792595863342285
0,0,,0.17120923101902008,0,0,,0.20962215960025787,1,0,,0.009807867929339409
0,0,,0.4388502240180969,0,1,,0.5927798748016357,0,1,,0.8901285529136658
0,0,,0.23151445388793945,0,1,,0.7538266181945801,0,0,,0.7608127593994141
0,1,,0.5294256210327148,0,0,,0.08420237898826599,1,1,,0.9678980112075806
0,1,,0.8894607424736023,0,0,,0.391990065574646,0,1,,0.7744132280349731
0,0,,0.22119976580142975,0,1,,0.4967871308326721,0,0,,0.18043936789035797
1,0,,3.0208397220121697e-5,0,0,,0.24663490056991577,1,1,,0.8927432298660278
0,0,,0.202482208609581,0,0,,0.17337779700756073,0,0,,0.07215341925621033
0,0,,0.1123930811882019,1,1,,0.8191850781440735,1,0,,0.08233632147312164
0,0,,0.2311810851097107,0,0,,0.2371516227722168,0,0,,0.1304090917110443
0,0,,0.6331326961517334,1,1,,0.99075847864151,0,1,,0.6418097019195557
0,0,,0.3820039629936218,0,1,,0.7583765983581543,1,0,,0.000731479492969811
0,0,,0.26846083998680115,1,1,,0.9385887384414673,0,0,,0.24618510901927948
0,0,,0.5334517955780029,0,0,,0.5098375082015991,0,1,,0.8007403016090393
1,1,,0.9934777021408081,0,0,,0.044611819088459015,0,1,,0.7217278480529785
1,1,,0.9991406202316284,0,1,,0.8741898536682129,0,0,,0.12800389528274536
0,1,,0.8147591352462769,0,0,,0.27164581418037415,0,1,,0.9263758063316345
0,1,,0.7260826826095581,0,1,,0.6770132780075073,0,1,,0.6956686973571777
0,1,,0.41268253326416016,0,0,,0.4936041235923767,0,1,,0.8300337195396423
1,1,,0.7191044688224792,0,1,,0.7388311624526978,0,0,,0.12394760549068451
0,1,,0.6496619582176208,1,0,,1.4147161891742144e-5,0,0,,0.05359359085559845
0,0,,0.3975062668323517,0,0,,0.26668456196784973,1,1,,0.8920003175735474
1,1,,0.953767716884613,0,0,,0.22966614365577698,0,0,,0.26560455560684204
1,1,,0.4387781023979187,0,1,,0.762745201587677,1,1,,0.8874835968017578
