S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,0,,0.0012371017364785075,1,1,,0.987873911857605,0,0,,0.0009935955749824643
0,1,,0.8181607127189636,1,1,,0.994353175163269,1,0,,0.06161164864897728
0,1,,0.9871594309806824,0,0,,0.0012297324137762189,0,1,,0.9968744516372681
1,0,,0.04964800179004669,0,1,,0.9856514930725098,0,0,,0.19456274807453156
0,0,,0.026471421122550964,0,1,,0.9550091624259949,0,0,,0.15789158642292023
0,0,,0.13509510457515717,0,1,,0.822293221950531,0,0,,0.25892773270606995
0,1,,0.9138486981391907,0,0,,0.01023669820278883,1,0,,0.004645232111215591
1,0,,0.01995091699063778,0,1,,0.9374142289161682,1,0,,0.0004003174544777721
0,1,,0.3594149351119995,1,1,,0.9301517009735107,0,0,,0.06993398815393448
1,0,,0.01244625635445118,1,1,,0.9369240999221802,0,1,,0.8562721014022827
0,1,,0.9598447680473328,1,0,,0.0037001657765358686,0,0,,0.030041655525565147
0,0,,0.009958453476428986,0,1,,0.9874644875526428,0,1,,0.9901785254478455
1,0,,0.018654096871614456,0,1,,0.8602557182312012,1,1,,0.9816567897796631
0,0,,0.017234189435839653,0,1,,0.8590686321258545,1,1,,0.9999200105667114
0,0,,0.09172526001930237,1,0,,0.009746481664478779,0,0,,0.1579531878232956
0,0,,0.013078609481453896,0,0,,0.4748486876487732,0,0,,0.027256032451987267
0,1,,0.8939811587333679,0,1,,0.9813557267189026,0,1,,0.4807921051979065
1,1,,0.9137803912162781,1,0,,0.0006923511391505599,1,0,,0.15987905859947205
0,1,,0.9876566529273987,0,1,,0.6364014148712158,0,1,,0.5042705535888672
1,1,,0.995715856552124,0,1,,0.9824644327163696,0,1,,0.9959298968315125
0,1,,0.9450034499168396,0,0,,0.004304965492337942,0,1,,0.9646773338317871
0,0,,0.017121022567152977,0,0,,0.16775940358638763,0,0,,0.1437763273715973
0,1,,0.6218418478965759,1,0,,0.0018687349511310458,1,1,,0.9874716997146606
0,0,,0.4662308394908905,0,1,,0.9189271330833435,0,0,,0.04629302769899368
0,0,,0.024034973233938217,0,0,,0.024882307276129723,0,1,,0.9888026714324951
0,1,,0.7020814418792725,1,1,,0.9461221694946289,0,0,,0.010033591650426388
0,0,,0.002978656906634569,0,0,,0.010377495549619198,1,0,,0.014374642632901669
0,0,,0.005764659494161606,0,1,,0.9271055459976196,0,0,,0.08948729932308197
0,0,,0.007903174497187138,0,0,,0.0009560921462252736,0,1,,0.983546257019043
0,1,,0.5823990702629089,0,0,,0.13705933094024658,0,0,,0.008134134113788605
0,1,,0.719608724117279,0,1,,0.6296839118003845,1,1,,0.5760618448257446
1,0,,0.004352320916950703,0,1,,0.48181799054145813,0,1,,0.9421706199645996
1,1,,0.5835302472114563,1,0,,0.00027493087691254914,1,1,,0.9686336517333984
0,1,,0.9910438656806946,0,0,,0.01079524215310812,0,0,,0.0006497257854789495
0,1,,0.9124631285667419,1,1,,0.8021292090415955,0,0,,0.11626007407903671
0,1,,0.9613279700279236,0,0,,0.5671440362930298,1,0,,0.1559901386499405
1,0,,0.024138193577528,0,0,,0.029165061190724373,1,0,,0.010864953510463238
0,1,,0.9912508726119995,1,1,,0.9311093091964722,0,0,,0.24079632759094238
