,FNR_diff,FPR_diff,equalized_odds,demographic_parity,demographic_parity_ratio,Equal_Opportunity,accuracy,f1_score,precision,recall,FNR,FPR,name,noise,level,fold,weights,eval_type
0,0.09575783332689411,0.015500628403854189,0.09575783332689414,0.059202743413269754,0.8884194943176176,0.09575783332689414,0.8,0.8035363457760315,0.797270955165692,0.80990099009901,0.1900990099009901,0.2101010101010101,synthetic_20,balanced,0.1,x1,fair,ground
1,0.15757446972916586,0.1160452450775031,0.1575744697291659,0.03815298552140656,0.922030381332707,0.1575744697291659,0.795,0.7914547304170906,0.8138075313807531,0.7702970297029703,0.2297029702970297,0.1797979797979798,synthetic_20,balanced,0.1,x1,emp,ground
2,0.014593853575580878,0.015354977619128574,0.015354977619128574,0.009045680687471747,0.9821253016355349,0.014593853575580962,0.798,0.7996031746031746,0.806,0.7933070866141733,0.20669291338582677,0.19715447154471544,synthetic_20,balanced,0.1,x2,fair,ground
3,0.11697641730438854,0.13615502294747578,0.13615502294747578,0.014834916327453651,0.9699661203186521,0.11697641730438857,0.782,0.780241935483871,0.7995867768595041,0.7618110236220472,0.23818897637795275,0.19715447154471544,synthetic_20,balanced,0.1,x2,emp,ground
4,0.04335329341317365,0.03765910973864581,0.04335329341317362,0.01737481619069725,0.9672835907898573,0.04335329341317362,0.774,0.7762376237623761,0.7452471482889734,0.8099173553719008,0.19008264462809918,0.2596899224806202,synthetic_20,balanced,0.1,x3,fair,ground
5,0.16035928143712577,0.07411312796565492,0.16035928143712574,0.020335113381317216,0.9587471052321702,0.16035928143712574,0.775,0.7682801235839342,0.7659137577002053,0.7706611570247934,0.22933884297520662,0.22093023255813954,synthetic_20,balanced,0.1,x3,emp,ground
6,0.06603194103194104,0.08080460429453717,0.08080460429453717,0.0061927956664799,0.9884323250758206,0.0660319410319411,0.779,0.7856450048496605,0.7627118644067796,0.81,0.19,0.252,synthetic_20,balanced,0.1,x4,fair,ground
7,0.11194717444717445,0.17501290655653073,0.17501290655653073,0.030465872571135755,0.9400770585852496,0.1119471744471745,0.781,0.7781155015197568,0.7885010266940452,0.768,0.232,0.206,synthetic_20,balanced,0.1,x4,emp,ground
8,0.04951293133017767,0.005295065612769545,0.049512931330177756,0.03307226432444432,0.9402155221827353,0.049512931330177756,0.786,0.7946257197696737,0.7796610169491526,0.8101761252446184,0.1898238747553816,0.2392638036809816,synthetic_20,balanced,0.1,x5,fair,ground
9,0.08142964944776016,0.14505793876141507,0.14505793876141507,0.038267975484578276,0.9255019885536908,0.08142964944776021,0.793,0.7927927927927928,0.8114754098360656,0.7749510763209393,0.22504892367906065,0.18813905930470348,synthetic_20,balanced,0.1,x5,emp,ground
10,0.037530958277767174,0.0838229533881708,0.0838229533881708,0.050103547653644,0.9058952598556558,0.0375309582777672,0.808,0.8087649402390439,0.8169014084507042,0.8007889546351085,0.1992110453648915,0.1845841784989858,synthetic_20,balanced,0.1,x6,fair,ground
11,0.07420461040198131,0.14661182922052485,0.14661182922052485,0.025536927169069912,0.9476760862899477,0.07420461040198134,0.811,0.8065506653019447,0.8382978723404255,0.777120315581854,0.22287968441814596,0.15415821501014199,synthetic_20,balanced,0.1,x6,emp,ground
12,0.01825683718552598,0.029860505666957277,0.029860505666957277,0.026235866140048247,0.9503011641412095,0.018256837185525954,0.797,0.8031037827352084,0.7961538461538461,0.8101761252446184,0.1898238747553816,0.2167689161554192,synthetic_20,balanced,0.1,x7,fair,ground
13,0.1555117391463103,0.16354917967821192,0.16354917967821192,0.001311793307002429,0.997246415851067,0.15551173914631033,0.799,0.7963525835866261,0.8256302521008403,0.7690802348336595,0.2309197651663405,0.16973415132924335,synthetic_20,balanced,0.1,x7,emp,ground
14,0.0184716767622978,0.05260148656375069,0.05260148656375069,0.00790441176470591,0.9852081183350533,0.018471676762297773,0.777,0.7890255439924313,0.7882797731568998,0.7897727272727273,0.21022727272727273,0.23728813559322035,synthetic_20,balanced,0.1,x8,fair,ground
15,0.11009784996338948,0.1381197418933268,0.1381197418933268,0.0003676470588235281,0.9992737835875091,0.11009784996338945,0.79,0.7969052224371372,0.8142292490118577,0.7803030303030303,0.2196969696969697,0.19915254237288135,synthetic_20,balanced,0.1,x8,emp,ground
16,0.052997198879551816,0.0016997167138810276,0.05299719887955179,0.017532782904322475,0.9658951346244686,0.05299719887955179,0.806,0.8090551181102363,0.8074656188605108,0.8106508875739645,0.1893491124260355,0.19878296146044624,synthetic_20,balanced,0.1,x9,fair,ground
17,0.14072829131652662,0.12978551193848642,0.14072829131652653,0.0003399708596406037,0.9992962702322308,0.14072829131652653,0.8,0.7979797979797979,0.8178053830227743,0.7790927021696252,0.22090729783037474,0.17849898580121704,synthetic_20,balanced,0.1,x9,emp,ground
18,0.00036133694670281713,0.03123609848558112,0.03123609848558112,0.008202848375167271,0.98450332602475,0.00036133694670281713,0.805,0.8108632395732299,0.793168880455408,0.8293650793650794,0.17063492063492064,0.21975806451612903,synthetic_20,balanced,0.1,x10,fair,ground
19,0.030532971996386632,0.1262595980890857,0.1262595980890857,0.025316704697458448,0.9514192963913635,0.030532971996386604,0.807,0.8083416087388282,0.8091451292246521,0.8075396825396826,0.19246031746031747,0.1935483870967742,synthetic_20,balanced,0.1,x10,emp,ground
