S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,0,3.7900443317084864e-7,0.0,1,0,6.308529009402264e-6,0.0,1,0,1.840517325035762e-5,0.0
0,0,2.5383687329849636e-7,0.0,1,1,0.9878003001213074,1.0,0,0,7.29195971871377e-6,0.0
0,1,0.999848484992981,1.0,0,1,0.9997636079788208,0.9999995231628418,0,0,1.9154238543706015e-5,0.0
0,1,1.0,1.0,0,1,1.0,1.0,0,1,0.9999986886978149,0.9999991655349731
1,0,1.1878888471983373e-5,0.0,1,1,0.9019930362701416,0.9999997019767761,0,1,0.9999619722366333,0.9999992847442627
0,0,5.2847194638161454e-6,0.0,0,0,3.4607813859111047e-7,0.0,0,0,4.27921236223483e-7,0.0
0,0,0.0002110967761836946,0.0,0,1,0.9999648332595825,1.0,0,0,9.383644646732137e-5,0.0
0,1,0.9999715089797974,1.0,0,0,1.438406889064936e-5,0.0,0,0,1.2397998034430202e-5,0.0
1,0,2.9737082513747737e-5,0.0,0,1,0.9996530413627625,1.0,0,0,3.450665644777473e-6,0.0
0,1,0.9998952150344849,1.0,0,1,0.9999934434890747,1.0,0,0,1.1362783880031202e-5,0.0
1,1,0.0004938025958836079,1.0,1,1,0.9780580401420593,1.0,1,1,0.9988981485366821,1.0
0,1,0.9999982118606567,1.0,0,0,8.276102744275704e-5,0.0,0,1,0.9999977350234985,0.9999992251396179
0,1,1.0,1.0,0,1,0.9993470907211304,1.0,1,0,3.534711504471488e-5,0.0
0,0,1.3576923265645746e-5,0.0,0,1,0.9999877214431763,1.0,0,0,0.0015851189382374287,0.0
1,1,0.9985276460647583,1.0,1,0,2.2006827293807874e-6,0.0,0,1,0.9999514818191528,1.0
0,0,1.1253196134930477e-5,0.0,1,1,0.0021650143899023533,1.0,0,0,0.0004343424516264349,0.0
0,1,0.9999486207962036,1.0,1,1,0.9361335635185242,1.0,1,1,0.9971154928207397,0.9999997615814209
1,1,0.9731334447860718,0.9999996423721313,0,0,0.00013781861343886703,0.0,0,0,8.026914292713627e-5,0.0
0,0,0.00012534006964415312,0.0,1,0,6.253331775951665e-6,0.0,1,1,0.008998166769742966,1.0
1,1,0.9987781643867493,0.9999996423721313,1,0,3.0868297926645027e-6,0.0,0,0,3.3513308039800904e-7,0.0
0,0,5.080944538349286e-5,0.0,0,1,0.9999982118606567,1.0,0,0,5.9403449995443225e-5,0.0
1,1,0.9992125630378723,1.0,0,1,0.9999991655349731,0.9999997615814209,0,1,1.0,1.0
0,1,0.9999514818191528,1.0,1,1,0.9987267255783081,1.0,0,1,0.9999991655349731,1.0
0,0,3.5459090668155113e-6,0.0,0,1,0.9999915361404419,0.9999998807907104,0,0,1.9991644876427017e-5,0.0
0,1,0.9999772310256958,1.0,0,0,1.4062974287298857e-6,0.0,0,1,0.9998494386672974,1.0
0,0,0.0012941916938871145,0.0,0,1,0.9999457597732544,0.9999998211860657,0,1,0.9999991655349731,1.0
0,0,3.278599615441635e-5,0.0,0,0,1.7485830539953895e-5,0.0,1,1,0.98537278175354,1.0
0,1,0.9999638795852661,0.9999997019767761,0,0,1.050255468726391e-5,0.0,0,1,0.999944806098938,0.9999997019767761
0,0,1.7092169173338334e-6,0.0,0,1,1.0,1.0,0,1,0.9999963045120239,0.9999998211860657
0,0,4.829827503272099e-6,0.0,1,1,0.9903451800346375,1.0,1,0,0.000997715163975954,0.0
0,0,5.679688001691829e-6,0.0,1,1,0.954363226890564,1.0,0,1,0.9999991655349731,0.9999998807907104
0,1,0.9995958209037781,0.9999997019767761,1,0,2.8895321520394646e-5,0.0,1,1,0.9452598690986633,1.0
0,1,0.9995900988578796,1.0,0,0,2.274990765727125e-5,0.0,1,1,0.0003136478189844638,1.0
1,0,2.3306258754018927e-6,0.0,1,1,0.9984657764434814,0.9999999403953552,0,0,6.849669443909079e-5,0.0
1,1,0.84168940782547,1.0,0,1,0.9994843006134033,1.0,0,1,0.9998513460159302,1.0
0,1,0.9999991655349731,0.9999997615814209,0,0,1.2209829947096296e-6,0.0,1,1,0.988633394241333,0.9999997615814209
0,1,0.9999934434890747,0.9999997615814209,1,0,1.1260888186370721e-6,0.0,0,1,0.9999963045120239,0.9999998807907104
1,0,1.3994615073897876e-5,0.0,1,1,0.9792162775993347,1.0,0,1,0.9995701313018799,1.0
0,1,0.9999991655349731,0.9999997019767761,0,0,5.543054157897132e-7,0.0,0,0,4.241688202455407e-6,0.0
