,FNR_diff,FPR_diff,equalized_odds,demographic_parity,demographic_parity_ratio,Equal_Opportunity,accuracy,f1_score,precision,recall,FNR,FPR,name,noise,level,fold,weights,eval_type
0,0.08841710775412434,0.05781315458734812,0.08841710775412426,0.09215435531225002,0.8412144319007064,0.08841710775412426,0.79,0.8015122873345936,0.7667269439421338,0.8396039603960396,0.1603960396039604,0.2606060606060606,synthetic_20,bias,0.3,x1,fair,ground
1,0.2352702546072712,0.1868454126518643,0.23527025460727113,0.03766924819556405,0.9322724258785638,0.23527025460727113,0.756,0.7676190476190476,0.7394495412844037,0.7980198019801981,0.201980198019802,0.2868686868686869,synthetic_20,bias,0.3,x1,emp,ground
2,0.02113592586808266,0.04821802935010483,0.04821802935010483,0.021754862053369517,0.9609831278390656,0.02113592586808266,0.801,0.8106565176022836,0.7845303867403315,0.8385826771653543,0.16141732283464566,0.23780487804878048,synthetic_20,bias,0.3,x2,fair,ground
3,0.12674614330088324,0.16913139554648993,0.16913139554648993,0.025192220714608804,0.9571472534236036,0.1267461433008833,0.761,0.7784986098239111,0.7355516637478109,0.8267716535433071,0.1732283464566929,0.30691056910569103,synthetic_20,bias,0.3,x2,emp,ground
4,0.02594810379241516,0.03577615425171349,0.03577615425171349,0.008590666357093157,0.9852014798520147,0.025948103792415078,0.762,0.775894538606403,0.71280276816609,0.8512396694214877,0.1487603305785124,0.32170542635658916,synthetic_20,bias,0.3,x3,fair,ground
5,0.22255489021956087,0.16023951193793778,0.22255489021956087,0.010989861465830808,0.9806927495836024,0.22255489021956087,0.744,0.7561904761904762,0.7014134275618374,0.8202479338842975,0.1797520661157025,0.32751937984496127,synthetic_20,bias,0.3,x3,emp,ground
6,0.06526412776412777,0.10334805636819061,0.10334805636819061,0.017912649491596877,0.9697724039829303,0.06526412776412771,0.77,0.787037037037037,0.7327586206896551,0.85,0.15,0.31,synthetic_20,bias,0.3,x4,fair,ground
7,0.10933660933660934,0.1714755540258896,0.1714755540258896,0.03010187220713534,0.9511461418277639,0.10933660933660938,0.759,0.7799086757990867,0.7176470588235294,0.854,0.146,0.336,synthetic_20,bias,0.3,x4,emp,ground
8,0.0375420182479248,0.01596193691965314,0.0375420182479248,0.021503087076857552,0.9623695976154992,0.0375420182479248,0.78,0.7940074906367041,0.7612208258527827,0.8297455968688845,0.17025440313111545,0.2719836400817996,synthetic_20,bias,0.3,x5,fair,ground
9,0.13200589970501475,0.1898357762259228,0.1898357762259228,0.032583043046942595,0.946131551947517,0.13200589970501475,0.762,0.7824497257769653,0.7341337907375644,0.837573385518591,0.162426614481409,0.3169734151329243,synthetic_20,bias,0.3,x5,emp,ground
10,0.036121165936368826,0.05191931061496277,0.05191931061496277,0.03380625727126585,0.9388565840711056,0.036121165936368826,0.798,0.8050193050193051,0.7882797731568998,0.8224852071005917,0.17751479289940827,0.22718052738336714,synthetic_20,bias,0.3,x6,fair,ground
11,0.15290531529815202,0.2981394437916177,0.2981394437916177,0.06243271816211371,0.889134627748489,0.1529053152981521,0.798,0.8031189083820662,0.7938342967244701,0.8126232741617357,0.1873767258382643,0.21703853955375255,synthetic_20,bias,0.3,x6,emp,ground
12,0.017252711140322063,0.004557343267020675,0.01725271114032212,0.008797570330657423,0.9841098148291226,0.01725271114032212,0.792,0.8041431261770245,0.7749546279491834,0.8356164383561644,0.1643835616438356,0.25357873210633947,synthetic_20,bias,0.3,x7,fair,ground
13,0.2748384269909081,0.21861377506538798,0.2748384269909081,0.03486708587017995,0.9361987093632047,0.2748384269909081,0.771,0.7812798471824259,0.7630597014925373,0.8003913894324853,0.19960861056751467,0.25971370143149286,synthetic_20,bias,0.3,x7,emp,ground
14,0.008620115822405655,0.02491219472351547,0.02491219472351547,0.008823529411764675,0.9846547314578006,0.008620115822405627,0.781,0.8003646308113035,0.7715289982425307,0.8314393939393939,0.16856060606060605,0.2754237288135593,synthetic_20,bias,0.3,x8,fair,ground
15,0.16760966518005724,0.27672955974842767,0.27672955974842767,0.03731617647058827,0.938763197586727,0.16760966518005727,0.76,0.7841726618705036,0.7465753424657534,0.8257575757575758,0.17424242424242425,0.3135593220338983,synthetic_20,bias,0.3,x8,emp,ground
16,0.041680672268907565,0.026325374342371505,0.04168067226890759,0.00024283632831467727,0.9995625929489984,0.04168067226890759,0.806,0.8173258003766478,0.781981981981982,0.8560157790927022,0.14398422090729784,0.24543610547667344,synthetic_20,bias,0.3,x9,fair,ground
17,0.22795518207282917,0.17312828814245246,0.22795518207282905,0.024380767362797484,0.9552704268021028,0.22795518207282905,0.787,0.7961722488038278,0.7732342007434945,0.8205128205128205,0.1794871794871795,0.24746450304259635,synthetic_20,bias,0.3,x9,emp,ground
18,0.0028906955736223983,0.04075198731214827,0.04075198731214827,0.0015933590369029416,0.9971620769392475,0.002890695573622426,0.799,0.8112676056338027,0.7700534759358288,0.8571428571428571,0.14285714285714285,0.2600806451612903,synthetic_20,bias,0.3,x10,fair,ground
19,0.15953026196928638,0.18844167649846238,0.18844167649846238,0.0029900070815956914,0.9946877293537902,0.15953026196928632,0.776,0.7898686679174484,0.7491103202846975,0.8353174603174603,0.16468253968253968,0.2842741935483871,synthetic_20,bias,0.3,x10,emp,ground
