S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,0,,0.0006788685568608344,1,0,,0.06866301596164703,0,1,,0.8200773596763611
0,0,,0.0004988473374396563,0,1,,0.559697151184082,0,0,,0.08338146656751633
0,1,,0.7474940419197083,0,1,,0.8104783296585083,0,0,,0.026883965358138084
0,1,,0.8154720664024353,0,0,,0.02114536240696907,0,0,,0.010672257281839848
1,0,,0.14572744071483612,0,1,,0.9285199046134949,1,1,,0.5234485864639282
0,0,,0.004914083518087864,0,1,,0.8855851292610168,0,0,,0.0012237138580530882
0,0,,0.11973187327384949,0,0,,0.011770659126341343,0,1,,0.9661343097686768
0,1,,0.7152125239372253,0,0,,0.43193572759628296,0,1,,0.6996368169784546
1,0,,0.1278330385684967,1,0,,0.014577879570424557,1,0,,0.05207809433341026
0,1,,0.41635823249816895,0,0,,0.0011225200723856688,0,1,,0.8340536952018738
1,0,,0.0242551751434803,0,1,,0.9214461445808411,0,1,,0.4947989583015442
0,0,,0.010012614540755749,1,0,,0.13256049156188965,0,0,,0.05832795053720474
1,0,,0.06246725469827652,1,1,,0.894606351852417,0,1,,0.860986590385437
0,0,,0.031786054372787476,0,1,,0.5401611924171448,0,0,,0.0035882361698895693
0,1,,0.9567151665687561,0,1,,0.9347668290138245,0,0,,0.15099023282527924
1,1,,0.9730160236358643,1,0,,0.6668767929077148,0,1,,0.5235017538070679
1,1,,0.9214527606964111,0,1,,0.1302102655172348,0,0,,0.01819063536822796
0,1,,0.8674283027648926,0,0,,0.029330730438232422,1,0,,0.01825706847012043
0,0,,0.21460019052028656,0,1,,0.5463122129440308,1,0,,0.745739221572876
1,1,,0.9920973181724548,0,1,,0.8724268078804016,0,1,,0.4159724712371826
0,0,,0.12498241662979126,0,0,,0.025415556505322456,1,1,,0.9951514005661011
