S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,0,1.4261702290241374e-6,0.0,1,1,0.9989688992500305,1.0,0,0,1.0885798928939039e-6,0.0
0,1,0.9998890161514282,0.9999993443489075,1,1,0.9999029636383057,1.0,1,0,3.151348209939897e-5,0.0
0,1,0.9999996423721313,0.9999997019767761,0,0,1.7392719655617839e-6,0.0,0,1,0.9999996423721313,0.9999998211860657
1,0,0.00010073433077195659,0.0,0,1,0.9999986886978149,0.9999998807907104,0,0,0.0002719178737606853,0.0
0,0,2.5089133487199433e-5,0.0,0,1,0.9999986886978149,1.0,0,0,0.0003512596886139363,0.0
0,0,0.0002717032330110669,0.0,0,1,0.9999662637710571,0.9999998211860657,0,0,0.00031816409318707883,0.0
0,1,0.9999834299087524,0.9999996423721313,0,0,1.1622907550190575e-5,0.0,1,0,2.137270348612219e-5,0.0
1,0,8.098956459434703e-5,0.0,0,1,0.9999939203262329,0.9999995827674866,1,0,5.737682045037218e-7,0.0
0,1,0.9999653100967407,0.9999999403953552,1,1,0.9961947202682495,0.9999998211860657,0,0,9.550851245876402e-5,0.0
1,0,4.805545813724166e-6,0.0,1,1,0.9901206493377686,1.0,0,1,0.9999662637710571,1.0
0,1,0.9999986886978149,0.9999999403953552,1,0,8.315873856190592e-7,0.0,0,0,2.342785410291981e-5,0.0
0,0,8.965286724560428e-6,0.0,0,1,0.9999986886978149,0.9999992251396179,0,1,0.9999996423721313,1.0
1,0,2.065307489829138e-5,0.0,0,1,0.9999929666519165,0.9999998807907104,1,1,0.9953001737594604,0.9999998211860657
0,0,1.6329064237652346e-5,0.0,0,1,0.999972939491272,1.0,1,1,0.9999887943267822,0.9999998807907104
0,0,0.00012111059186281636,0.0,1,0,1.1544583685463294e-5,0.0,0,0,0.0003061520110350102,0.0
0,0,1.5102535144251306e-5,0.0,0,0,0.0016050837002694607,0.0,0,0,2.1818052118760534e-5,0.0
0,1,0.9999767541885376,1.0,0,1,0.9999986886978149,0.9999993443489075,0,1,0.9997431635856628,1.0
1,1,0.9835394620895386,0.9999998807907104,1,0,1.324452796325204e-7,0.0,1,0,0.0011344896629452705,0.0
0,1,1.0,1.0,0,1,0.9998403787612915,0.9999996423721313,0,1,0.9998947381973267,0.999999463558197
1,1,0.9997828006744385,1.0,0,1,0.9999939203262329,0.9999999403953552,0,1,0.9999996423721313,1.0
0,1,0.9999672174453735,0.9999999403953552,0,0,5.747931936639361e-6,0.0,0,1,0.9999977350234985,0.9999998807907104
0,0,2.675414907571394e-5,0.0,0,0,0.00026637688279151917,0.0,0,0,0.00023977222735993564,0.0
0,1,0.9999805688858032,0.9999995827674866,1,0,8.339795272149786e-7,0.0,1,1,0.9993538856506348,1.0
0,0,0.002055574208498001,0.0,0,1,0.9999891519546509,0.9999996423721313,0,0,4.2377439967822284e-5,0.0
0,0,2.5736158931977116e-5,0.0,0,0,2.3023609173833393e-5,0.0,0,1,0.9999996423721313,1.0
0,1,0.9999691247940063,1.0,1,1,0.9961414933204651,1.0,0,0,8.838962457957678e-6,0.0
0,0,7.025079412414925e-6,0.0,0,0,1.4307509445643518e-5,0.0,1,0,8.474934293190017e-5,0.0
0,0,5.790781870018691e-6,0.0,0,1,0.9999738931655884,1.0,0,0,0.00010618743544910103,0.0
0,0,8.825300028547645e-6,0.0,0,0,1.0711205504776444e-6,0.0,0,1,0.9999986886978149,0.9999994039535522
0,1,0.999701201915741,0.9999992251396179,0,0,0.00023331501870416105,0.0,0,0,8.846184937283397e-5,0.0
0,1,0.9998794794082642,0.9999995827674866,0,1,0.9995915293693542,0.9999995231628418,1,1,0.9554179906845093,1.0
1,0,6.387184839695692e-6,0.0,0,1,0.9996840357780457,0.9999998807907104,0,1,0.9999681711196899,0.9999997019767761
1,1,0.9623789191246033,0.9999997615814209,1,0,1.4027015993178793e-7,0.0,1,1,0.9978834390640259,1.0
0,1,0.9999996423721313,0.9999999403953552,0,0,8.824508768157102e-6,0.0,0,0,1.1443720495663001e-6,0.0
0,1,0.9999672174453735,0.9999989867210388,1,1,0.9775546789169312,0.9999997615814209,0,0,0.0002998119161929935,0.0
0,1,0.9999948740005493,0.9999992251396179,0,0,0.0026962687261402607,0.0,1,0,0.00020801338541787118,0.0
1,0,3.3239633921766654e-5,0.0,0,0,4.33233508374542e-5,0.0,1,0,4.316564809414558e-5,0.0
0,1,0.9999986886978149,0.9999997615814209,1,1,0.9969721436500549,1.0,0,0,0.000726314727216959,0.0
0,1,0.9999271631240845,0.9999995231628418,0,1,0.9999939203262329,0.9999999403953552,1,1,0.9846919775009155,1.0
0,0,0.00021739781368523836,0.0,0,1,0.9999986886978149,0.9999995231628418,0,1,0.9999996423721313,0.9999999403953552
1,0,0.0003327790182083845,0.0,1,1,0.9848788976669312,1.0,0,0,0.000423163000959903,0.0
0,0,1.4259688896345324e-6,0.0,1,0,0.0036777418572455645,0.0,1,1,0.18683256208896637,0.9999999403953552
0,0,2.670897447387688e-5,0.0,0,0,0.00038994199712760746,0.0,1,1,0.9978348612785339,1.0
0,1,0.9999986886978149,0.9999997615814209,0,1,0.9998050928115845,0.9999992847442627,0,1,0.9999862909317017,0.999999463558197
0,0,1.0169082088395953e-5,0.0,0,1,0.9999986886978149,1.0,0,1,0.9999986886978149,0.9999991655349731
0,0,6.48603588615515e-8,0.0,0,0,5.724466609535739e-5,0.0,0,1,0.9999996423721313,0.9999996423721313
0,0,0.0006225178949534893,0.0,0,1,0.9999033212661743,1.0,0,0,2.4268314518849365e-5,0.0
0,1,0.9999986886978149,0.9999995231628418,0,1,0.9999986886978149,0.9999991655349731,1,1,0.9954083561897278,1.0
1,1,0.9960930347442627,1.0,1,0,3.165007001371123e-5,0.0,1,1,0.983701765537262,1.0
0,0,2.1488112906808965e-5,0.0,1,1,0.9961262941360474,1.0,0,1,0.9999986886978149,0.9999996423721313
0,1,0.9999996423721313,1.0,0,0,0.00041275261901319027,0.0,0,0,3.130559707642533e-5,0.0
1,0,5.8132332924287766e-5,0.0,0,1,0.9988654255867004,0.9999995827674866,0,0,4.523671123024542e-6,0.0
1,1,0.9988212585449219,1.0,0,0,1.5588414044032106e-6,0.0,0,1,0.9999958276748657,0.9999995231628418
0,1,0.9999967813491821,0.9999991655349731,0,1,0.9998098611831665,0.9999992847442627,0,0,0.0007204879075288773,0.0
1,1,0.9994215369224548,0.9999999403953552,1,0,3.924686552636558e-6,0.0,0,0,0.0006341600092127919,0.0
0,0,5.605843762168661e-5,0.0,0,0,3.5462457162793726e-5,0.0,0,1,0.9999700784683228,0.9999995231628418
1,1,0.647342324256897,1.0,1,0,0.009114590473473072,0.0,0,0,7.396048204100225e-6,0.0
0,1,0.9993799328804016,1.0,0,1,0.9999891519546509,0.9999998211860657,0,1,0.9999996423721313,0.9999997615814209
0,0,4.928280395688489e-5,0.0,1,1,0.9993472099304199,0.9999998211860657,0,1,0.9998480081558228,0.999999463558197
0,1,0.9999510049819946,0.9999997615814209,0,0,2.277239582326729e-5,0.0,0,0,1.7925282008945942e-5,0.0
0,0,2.732179382292088e-5,0.0,0,1,0.9999996423721313,0.9999997019767761,0,1,0.9987568259239197,0.9999996423721313
0,1,0.9999986886978149,1.0,0,0,2.337304613320157e-5,0.0,1,0,0.034150153398513794,0.0
0,1,0.9999977350234985,0.9999993443489075,1,1,0.9980071187019348,0.9999999403953552,0,1,0.9999862909317017,0.9999992847442627
0,0,0.00030014634830877185,0.0,0,1,0.9999967813491821,0.9999994039535522,0,0,0.0003044772311113775,0.0
0,1,0.9999767541885376,1.0,0,1,0.9999967813491821,0.9999997615814209,1,1,0.999559760093689,1.0
0,0,0.0002633103867992759,0.0,0,1,0.9995181560516357,1.0,0,1,0.9999758005142212,0.9999999403953552
0,1,0.9999982118606567,0.9999999403953552,0,0,1.0245081512039178e-6,0.0,0,0,7.840907528589014e-6,0.0
1,0,9.592795686330646e-5,0.0,0,0,1.4574625311070122e-5,0.0,1,1,0.9999258518218994,1.0
0,1,0.9999920129776001,0.9999995231628418,1,1,0.9920128583908081,1.0,0,0,0.00013174154446460307,0.0
0,1,0.9999986886978149,0.9999997615814209,0,1,0.9999996423721313,0.9999999403953552,1,1,0.9997227787971497,1.0
0,0,0.008190576918423176,0.0,0,0,1.953964812173581e-8,0.0,0,0,4.09283029512153e-6,0.0
0,1,0.9999700784683228,0.9999995827674866,1,1,0.996619462966919,1.0,1,1,0.9999945163726807,1.0
0,1,0.9996945261955261,1.0,0,1,0.999640166759491,1.0,0,0,0.0027881283313035965,0.0
0,0,8.414059493588866e-7,0.0,0,1,0.9994971752166748,0.999999463558197,1,0,2.976920222863555e-5,0.0
0,1,0.9999338388442993,1.0,0,0,0.0006764460122212768,0.0,0,1,0.9998718500137329,0.9999997615814209
1,1,0.9999792575836182,1.0,1,0,0.011801366694271564,0.0,0,0,3.964390270994045e-5,0.0
0,1,0.9999996423721313,0.9999999403953552,0,1,0.9999986886978149,0.9999995231628418,0,1,0.9999843835830688,0.9999997615814209
1,1,0.879132866859436,0.9999999403953552,0,0,1.760298437147867e-5,0.0,0,0,9.779706488188822e-6,0.0
1,0,2.1512204284590553e-7,0.0,0,1,0.9999986886978149,1.0,1,1,0.9998857975006104,0.9999999403953552
1,1,0.9836642146110535,1.0,1,1,0.999793291091919,1.0,1,0,3.664654286694713e-7,0.0
0,0,2.1037898477516137e-5,0.0,0,0,0.00015146462828852236,0.0,0,1,0.9999452829360962,0.9999995827674866
0,0,7.822612678864971e-5,0.0,1,1,0.9998352527618408,1.0,1,1,0.966631293296814,1.0
1,0,0.001061490154825151,0.0,0,1,0.9999986886978149,1.0,0,0,2.6037492716568522e-5,0.0
1,0,2.216842221969273e-5,0.0,1,1,0.9995825886726379,1.0,0,1,0.9999939203262329,0.9999995231628418
0,0,0.00010935629688901827,0.0,0,0,0.0009474809048697352,0.0,0,1,0.9999996423721313,0.9999998807907104
0,0,0.0006607465329580009,0.0,0,1,0.9999996423721313,0.9999997019767761,0,1,0.9999700784683228,0.9999998211860657
1,1,0.9988583922386169,1.0,0,0,8.422830433119088e-6,0.0,1,1,0.9984964728355408,1.0
0,1,0.9999996423721313,0.9999998807907104,0,1,0.9999986886978149,1.0,0,1,0.9999872446060181,0.9999993443489075
0,0,0.0001465280365664512,0.0,1,0,2.245713403681293e-5,0.0,0,1,0.9999996423721313,0.9999997019767761
1,0,2.0629049686249346e-6,0.0,0,0,7.472850847989321e-5,0.0,0,1,0.9999967813491821,0.9999993443489075
0,0,8.849560254020616e-5,0.0,0,0,9.57190877670655e-8,0.0,1,1,0.9992842674255371,0.9999999403953552
0,0,0.0005327842081896961,0.0,0,0,0.0002405658597126603,0.0,0,1,0.9999862909317017,0.9999994039535522
0,0,2.814721483446192e-6,0.0,0,1,0.9992427229881287,1.0,0,1,0.9988406300544739,0.9999995231628418
0,0,7.400214485642209e-7,0.0,0,1,0.9999252557754517,0.9999991655349731,1,0,0.0006500675808638334,0.0
1,0,1.1343306141498033e-5,0.0,0,1,0.9997917413711548,0.9999995231628418,1,1,0.9975494146347046,1.0
0,0,0.00022783465101383626,0.0,1,0,1.0005884405472898e-6,0.0,1,0,4.2603306837918353e-7,0.0
0,1,0.9999853372573853,0.999999463558197,0,1,0.9999862909317017,0.9999994039535522,0,0,1.7146830941783264e-6,0.0
0,1,0.9999099969863892,0.9999998807907104,1,0,3.995538463641424e-6,0.0,0,0,0.00014449066657107323,0.0
0,0,3.667608689283952e-5,0.0,0,1,0.9999986886978149,0.999999463558197,1,0,2.7568006771616638e-5,0.0
