,FNR_diff,FPR_diff,equalized_odds,demographic_parity,demographic_parity_ratio,Equal_Opportunity,accuracy,f1_score,precision,recall,FNR,FPR,name,noise,level,fold,model,label_type,eval_type
0,0.14527133216233706,0.025159489633173826,0.14527133216233712,0.08613877034929673,0.8376526660708965,0.14527133216233712,0.807,0.8113391984359726,0.8217821782178217,0.8011583011583011,0.19884169884169883,0.18672199170124482,synthetic_20,flip,0.1,x1,LR,fair,fair_clean
1,0.41013643026271274,0.18181818181818182,0.4101364302627128,0.08613877034929673,0.8376526660708965,0.4101364302627128,0.725,0.7631352282515074,0.8772277227722772,0.6753048780487805,0.3246951219512195,0.18023255813953487,synthetic_20,flip,0.1,x1,LR,fair,emp_clean
2,0.2091160220994475,0.0793283149971048,0.20911602209944746,0.08613877034929673,0.8376526660708965,0.20911602209944746,0.797,0.7984111221449851,0.7960396039603961,0.8007968127490039,0.199203187250996,0.20682730923694778,synthetic_20,flip,0.1,x1,LR,fair,noisy
3,0.18778735077077616,0.05194805194805194,0.18778735077077613,0.08613877034929673,0.8376526660708965,0.18778735077077613,0.804,0.805940594059406,0.805940594059406,0.805940594059406,0.19405940594059407,0.19797979797979798,synthetic_20,flip,0.1,x1,LR,fair,ground
4,0.034168438568919296,0.015271132376395519,0.03416843856891927,0.05052420841894528,0.9050306991483462,0.03416843856891927,0.805,0.8115942028985508,0.8123791102514507,0.8108108108108109,0.1891891891891892,0.2012448132780083,synthetic_20,flip,0.1,x1,Reduction,fair,fair_clean
5,0.3533844477017326,0.20527859237536658,0.3533844477017326,0.05052420841894528,0.9050306991483462,0.3533844477017326,0.721,0.7621483375959078,0.8646034816247582,0.6814024390243902,0.31859756097560976,0.20348837209302326,synthetic_20,flip,0.1,x1,Reduction,fair,emp_clean
6,0.11120757695343328,0.05586790443992004,0.11120757695343331,0.05052420841894528,0.9050306991483462,0.11120757695343331,0.793,0.7968596663395485,0.7852998065764023,0.8087649402390438,0.19123505976095617,0.22289156626506024,synthetic_20,flip,0.1,x1,Reduction,fair,noisy
7,0.07754124328709963,0.015500628403854189,0.07754124328709966,0.05052420841894528,0.9050306991483462,0.07754124328709966,0.804,0.8082191780821918,0.7988394584139265,0.8178217821782178,0.18217821782178217,0.2101010101010101,synthetic_20,flip,0.1,x1,Reduction,fair,ground
8,0.0740131274845151,0.021850079744816592,0.07401312748451516,0.07357117883433673,0.8624453757432481,0.07401312748451516,0.803,0.8089233753637245,0.8128654970760234,0.805019305019305,0.19498069498069498,0.1991701244813278,synthetic_20,flip,0.1,x1,Reweight,fair,fair_clean
9,0.3765550419062653,0.20821114369501467,0.37655504190626526,0.07357117883433673,0.8624453757432481,0.37655504190626526,0.715,0.756201881950385,0.8615984405458089,0.6737804878048781,0.32621951219512196,0.2063953488372093,synthetic_20,flip,0.1,x1,Reweight,fair,emp_clean
