x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
4945,7378,3236,7656,7697,105,9952,5219,2755,746
8539,130,9811,4797,1984,474,5579,2050,933,6130
3319,1738,9639,7669,3145,5734,3875,2874,6815,668
3553,7523,5720,4885,5635,1412,8133,5134,1229,6922
4553,7731,26,7845,4373,7118,1424,6082,1459,4636
5807,7555,9330,6279,3053,5681,7419,9725,4069,4628
1631,82,2204,963,7472,601,4520,9099,6312,1650
5057,7366,9609,4434,2739,6197,389,7155,1930,3037
8531,5959,6544,2171,3769,5809,6979,145,4132,3859
1633,5787,5134,3670,1386,5710,306,3675,4916,1134
440,4733,1742,2098,3696,2397,6675,4097,2881,5750
8648,8607,6139,954,2993,1157,6475,4978,7869,2247
6455,6163,7627,810,192,287,2962,6829,4697,3983
8520,2167,6189,536,1647,7577,8763,2012,6848,8743
5214,6468,5836,2840,6665,9668,8883,3518,5004,5280
7415,5910,5286,8106,2122,6736,9329,1407,275,5197
8662,5946,1156,1758,9064,617,9166,8027,2934,7237
989,3666,7207,8127,7996,232,8067,2408,4150,450
5303,8636,1784,3628,5341,8395,7217,4537,1570,9611
1910,2486,7213,2795,8399,5848,4513,1216,1715,3144
2901,1137,537,4777,2278,761,1553,2154,1633,555
4367,2211,2713,2942,981,2808,3116,7407,4582,7334
2654,3288,3090,6827,1802,9428,6876,7351,2619,5308
3862,9697,8231,102,7193,5866,9522,4114,5039,8820
3030,8945,6036,255,8887,8133,6091,1262,3419,2712
8628,9970,1735,6235,4833,6515,9025,2739,3620,1814
9061,14,4595,9063,9917,5012,6998,2272,5999,658
162,1113,1072,1585,2859,8162,2101,7594,1540,3540
1207,4131,5948,2302,8288,2702,5722,1523,713,226
95,3541,2282,8527,9347,180,3289,4736,4504,4243
5832,5726,3441,6224,4793,9339,5874,268,4500,1327
9796,1130,9302,4796,6846,1850,8875,4312,5283,8188
3623,2144,7758,8726,5804,6210,7767,4259,9205,5160
4436,1251,2537,9345,7864,904,1469,239,6441,3623
5479,7633,1143,2126,1263,3374,723,9447,2182,5034
6041,5596,1532,9839,2784,7228,5496,8270,5012,8215
9711,1794,9804,7791,2979,1209,3707,6666,6664,4580
6500,2775,2210,8450,4170,3983,6482,535,2797,7052
9047,7590,2295,8999,2939,6908,8839,3922,5559,2518
6699,6287,3760,6522,2447,5197,7321,1633,8810,4764
5327,8073,8077,2404,1336,6316,5283,1703,6431,6176
5089,5730,9549,5167,6171,6879,5337,8792,7579,9456
2015,8521,8110,5183,9401,7055,663,1750,2067,2701
9504,3221,3776,4541,9390,675,9697,7595,2385,6164
8155,7509,3339,2036,7356,578,746,5266,3851,8658
