S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,0,0.0006966196815483272,0.0,0,0,0.16932569444179535,0.0,0,0,0.0043337405659258366,1.0
0,1,0.9714154005050659,1.0,0,0,0.12052832543849945,0.0,0,1,0.9984601736068726,0.0
1,0,7.126500349841081e-6,0.0,0,0,0.0018799048848450184,0.0,0,0,0.008802475407719612,0.0
0,0,0.05862630903720856,0.0,0,1,0.6119778752326965,0.9999991655349731,0,1,0.8252515196800232,0.0
0,1,0.9810792803764343,1.0,0,0,0.00034685779246501625,0.0,0,0,0.010396946221590042,0.0
1,0,2.9386739697656594e-5,0.0,1,0,0.0005616857088170946,0.0,0,1,0.7856557369232178,1.0
1,0,9.196046448778361e-6,0.0,0,0,0.906030535697937,0.0,0,1,0.9952725172042847,0.0
0,1,0.7672577500343323,1.0,1,1,0.9999880790710449,0.9999993443489075,0,1,0.9999209642410278,1.0
1,0,4.037240728393954e-7,0.0,1,0,9.833593850316902e-8,0.0,0,0,0.003969032317399979,0.0
0,1,0.9939398169517517,0.0,0,0,0.001962328562512994,0.0,0,0,0.551679253578186,0.9999998807907104
0,0,0.01234094612300396,1.0,1,0,5.065404548076913e-5,0.0,0,0,0.11092275381088257,0.0
1,0,2.4398627829214092e-6,0.0,0,1,0.9532235860824585,0.9999984502792358,0,1,0.9984268546104431,1.0
0,0,0.011383126489818096,0.0,0,1,0.9957415461540222,0.9999992847442627,1,1,0.9999985694885254,0.9999990463256836
0,1,0.999980092048645,0.9999998807907104,0,0,0.13450010120868683,0.0,0,1,0.9921839833259583,0.0
0,0,0.019811974838376045,0.0,0,1,0.949923038482666,0.0,1,0,2.9432859705025294e-8,0.0
1,1,0.9999957084655762,0.9999998211860657,1,0,3.283651494712103e-6,0.0,1,1,0.9998764991760254,0.9999998807907104
0,0,0.07425180822610855,1.0,1,1,0.9997706413269043,0.9999993443489075,0,1,0.999703586101532,0.0
0,1,0.946634829044342,1.0,0,1,0.9253526926040649,0.0,0,0,0.0005021364195272326,0.0
1,1,0.9998202323913574,0.9999998807907104,1,1,0.9998345375061035,0.9999999403953552,1,1,1.0,1.0
0,1,0.9987658858299255,1.0,0,1,0.9369133710861206,1.0,0,0,0.015734532848000526,0.0
0,0,0.45752963423728943,1.0,0,1,0.9991174340248108,0.0,1,1,0.9999890327453613,0.9999995827674866
1,1,0.9999985694885254,1.0,1,0,0.00011517196981003508,0.0,0,0,0.005600601900368929,1.0
0,0,0.13723741471767426,0.0,1,0,0.008439009077847004,0.0,0,0,0.08115947991609573,0.0
1,1,0.9999918937683105,0.9999997019767761,1,0,1.1932434063055553e-5,0.0,0,0,0.0011775424936786294,0.0
0,1,0.9943522810935974,1.0,0,0,0.021186500787734985,0.0,0,0,0.8074541687965393,1.0
0,0,0.029313141480088234,0.9999999403953552,0,1,0.973624587059021,1.0,1,1,0.9999508857727051,0.9999993443489075
0,0,0.37035414576530457,0.0,0,1,0.9461266994476318,0.0,0,1,0.9966725707054138,0.0
0,0,0.015932125970721245,0.0,1,0,0.0003850882058031857,0.0,0,1,0.9981440901756287,0.9999998211860657
0,1,0.8574861288070679,1.0,0,1,0.974141001701355,0.0,0,1,0.9862416386604309,0.9999997019767761
0,0,0.17928552627563477,1.0,0,0,0.027534600347280502,1.0,1,1,0.9999909400939941,0.9999997019767761
0,0,0.007804796099662781,1.0,1,0,1.593322667758912e-5,0.0,0,1,0.9229879975318909,1.0
0,1,0.4621725082397461,0.0,0,0,0.032994821667671204,1.0,1,1,0.9999985694885254,0.9999998211860657
1,0,1.784224878065288e-6,0.0,0,0,0.005161174573004246,0.0,0,1,0.9995033740997314,1.0
1,1,0.9992416501045227,1.0,0,0,0.03723367676138878,0.0,0,0,0.00039106461917981505,0.0
0,1,0.9999572038650513,1.0,1,0,0.0004938913625665009,0.0,0,1,0.977175235748291,0.999998927116394
0,1,0.6162179112434387,0.0,0,0,0.0036974321119487286,0.0,1,1,0.9999947547912598,0.9999990463256836
0,0,0.003844035556539893,0.9999998807907104,1,0,1.110444645746611e-5,0.0,0,1,0.9992069602012634,0.9999999403953552
1,0,6.944691904209321e-6,0.0,0,0,0.1080467700958252,0.0,0,0,0.00199077813886106,0.0
0,1,0.9998465776443481,1.0,1,0,0.0013450105907395482,0.0,0,0,0.0037900302559137344,1.0
0,1,0.9943768978118896,0.0,0,1,0.9958279132843018,1.0,1,0,7.832585424694116e-7,0.0
0,0,0.3828038275241852,1.0,0,0,0.2771722078323364,1.0,0,1,0.009012173861265182,0.0
0,1,0.9979023337364197,0.9999998807907104,1,1,0.9999918937683105,1.0,0,0,0.014801524579524994,0.0
1,0,0.00015065357729326934,0.0,1,1,0.999941349029541,1.0,0,1,0.03399829566478729,0.0
0,0,0.0009254800388589501,0.0,0,1,0.9996349215507507,1.0,0,0,0.1691136360168457,1.0
0,0,0.002616593847051263,0.0,1,1,0.9999203681945801,0.9999997615814209,1,1,0.9994703531265259,1.0
0,1,0.9768239855766296,0.0,0,1,0.9392215013504028,0.9999996423721313,0,1,0.6068084239959717,0.9999997615814209
0,1,0.9881150722503662,0.9999998211860657,0,1,0.9979413747787476,1.0,1,0,2.3360700652119704e-5,0.0
0,1,0.9999047517776489,0.9999998807907104,0,0,0.5804177522659302,0.0,1,1,0.9997811317443848,1.0
0,0,0.01992958039045334,1.0,0,0,0.026616662740707397,0.0,0,1,0.9999314546585083,0.9999999403953552
0,0,0.00027641758788377047,0.0,0,1,0.9851483702659607,1.0,0,0,0.19265370070934296,1.0
0,1,0.9997207522392273,1.0,0,0,0.0016522178193554282,0.0,0,1,0.9902017712593079,0.0
1,1,0.9999747276306152,0.9999997615814209,0,1,0.604337215423584,1.0,0,0,0.01874413527548313,0.0
1,0,5.010269160266034e-5,0.0,0,1,0.9921433329582214,0.0,0,1,0.9917299151420593,0.0
1,1,0.9999890327453613,0.9999992847442627,1,0,0.0009784236317500472,0.0,0,1,0.9982297420501709,0.0
0,1,0.9963275790214539,0.9999997615814209,0,1,0.2130463719367981,0.0,0,0,0.00017421721713617444,0.0
1,1,0.9999566078186035,0.9999995827674866,0,0,0.0002672944974619895,0.0,1,0,3.118366657872684e-5,0.0
0,0,0.023565027862787247,0.0,1,1,0.9999957084655762,0.9999990463256836,0,1,0.9984896779060364,0.9999998211860657
1,1,0.9928014874458313,0.9999996423721313,0,0,0.049538277089595795,0.9999998211860657,0,0,0.4443533718585968,0.0
1,0,1.326793608313892e-6,0.0,1,1,0.9999661445617676,0.9999992847442627,1,1,0.9999794960021973,0.9999997019767761
0,0,0.006108762696385384,0.0,0,0,0.0018753745825961232,0.0,1,0,6.814900643803412e-7,0.0
0,1,0.9851728081703186,1.0,0,1,0.5186611413955688,1.0,0,0,0.7516868114471436,1.0
0,1,0.9943370819091797,1.0,0,0,0.12915383279323578,1.0,0,1,0.9987972974777222,1.0
0,1,0.9876807928085327,0.0,1,0,3.440792715991847e-5,0.0,0,1,0.9995300769805908,0.9999997019767761
0,1,0.9106433391571045,1.0,0,1,0.9999514818191528,1.0,1,0,0.001048887730576098,0.0
