S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,P(Df) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,P(Df) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x,P(Df) test_x
0,1,,0.9937441349029541,,0,1,,0.9937441349029541,,1,1,,0.5108619928359985,
0,1,,0.9937441349029541,,0,1,,0.9915812015533447,,1,1,,0.9972531795501709,
0,1,,0.9915812015533447,,1,1,,0.9993005394935608,,0,1,,0.9922433495521545,
0,1,,0.9915812015533447,,1,1,,0.515891432762146,,1,1,,0.9989746809005737,
1,0,,0.515891432762146,,1,1,,0.9972531795501709,,1,0,,0.5108619928359985,
1,0,,0.515891432762146,,0,1,,0.9716476798057556,,1,1,,0.5492286086082458,
1,1,,0.515891432762146,,0,1,,0.9716476798057556,,1,1,,0.5492286086082458,
1,1,,0.9993005394935608,,1,0,,0.515891432762146,,1,1,,0.5378130674362183,
1,1,,0.9993005394935608,,0,1,,0.9696503281593323,,1,1,,0.9899224638938904,
1,1,,0.9921290278434753,,0,1,,0.9716476798057556,,1,0,,0.4945078194141388,
1,1,,0.9921290278434753,,0,1,,0.9716476798057556,,1,1,,0.4945078194141388,
1,1,,0.9921290278434753,,1,1,,0.515891432762146,,1,1,,0.9972531795501709,
1,0,,0.5108619928359985,,1,1,,0.9899224638938904,,1,0,,0.5108619928359985,
1,1,,0.5108619928359985,,1,1,,0.9899224638938904,,1,1,,0.9899224638938904,
1,1,,0.515891432762146,,1,0,,0.9921290278434753,,1,1,,0.9884470105171204,
1,0,,0.515891432762146,,1,1,,0.9899224638938904,,1,1,,0.9984880685806274,
1,1,,0.515891432762146,,1,1,,0.9899224638938904,,1,1,,0.9884470105171204,
1,1,,0.9972531795501709,,1,1,,0.9899224638938904,,1,0,,0.5108619928359985,
1,1,,0.9972531795501709,,1,1,,0.9972531795501709,,1,1,,0.5108619928359985,
0,1,,0.9730482697486877,,1,1,,0.9984880685806274,,1,1,,0.9983482360839844,
0,1,,0.9730482697486877,,1,1,,0.9839706420898438,,1,1,,0.5108619928359985,
0,1,,0.9730482697486877,,1,1,,0.9899224638938904,,1,0,,0.5108619928359985,
1,0,,0.515891432762146,,0,1,,0.9776983857154846,,0,1,,0.9716476798057556,
1,1,,0.515891432762146,,1,1,,0.9899224638938904,,1,1,,0.515891432762146,
0,1,,0.9730482697486877,,0,1,,0.33743607997894287,,0,0,,0.33743607997894287,
0,1,,0.9730482697486877,,0,1,,0.33743607997894287,,1,1,,0.9984880685806274,
0,1,,0.9730482697486877,,1,1,,0.9839706420898438,,1,1,,0.9839706420898438,
0,1,,0.9922433495521545,,1,0,,0.5108619928359985,,1,1,,0.9983482360839844,
0,1,,0.9922433495521545,,1,0,,0.515891432762146,,1,1,,0.9839706420898438,
1,1,,0.9989746809005737,,1,1,,0.9984880685806274,,1,0,,0.515891432762146,
1,1,,0.9989746809005737,,1,1,,0.9984880685806274,,1,1,,0.9984880685806274,
1,1,,0.9921290278434753,,1,1,,0.9839706420898438,,1,1,,0.9839706420898438,
1,1,,0.9921290278434753,,1,1,,0.9839706420898438,,1,1,,0.998747706413269,
1,1,,0.9921290278434753,,1,1,,0.998747706413269,,1,1,,0.9817264676094055,
1,1,,0.9972531795501709,,1,1,,0.9817264676094055,,1,1,,0.9817264676094055,
1,1,,0.9972531795501709,,1,1,,0.9984880685806274,,1,1,,0.9899224638938904,
0,1,,0.9937441349029541,,1,1,,0.9975571036338806,,1,1,,0.9984880685806274,
0,1,,0.9937441349029541,,1,1,,0.9975571036338806,,1,1,,0.5144515037536621,
